@relation 'KDDTest21U2R-weka.filters.unsupervised.attribute.Remove-R2-3,5,8,12,15-18,20,22-28,31-32,34-38'
@attribute 'duration' real
@attribute 'land' {0,1}
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'is_guest_login' {0,1}
@attribute 'srv_count' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,0,0,0,0,0,0,1,255,1,0,2,15,2,0
0,0,0,0,0,0,0,0,0,0,98,255,255,0.57,3,50,2,0
0,0,0,0,0,0,0,0,0,0,15,249,157,0.63,1,20,2,0
1,0,0,0,1,0,0,0,0,0,6,255,35,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,116,15,0.01,1,45,1,1
0,0,0,0,0,0,0,0,0,0,1,255,1,0.56,1,45,5,0
0,0,0,0,0,0,0,0,0,0,80,255,80,0.31,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.78,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,64,0.25,2,66,2,0
0,0,0,0,0,0,0,0,0,0,1,255,8,0.03,2,15,2,0
0,0,0,0,0,0,0,0,0,0,2,255,3,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,146,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,176,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,236,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.93,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,2,0.01,2,15,2,0
0,0,0,0,0,0,0,0,0,0,156,255,254,0.61,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,50,3,0.06,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,18,153,0.06,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,8,0.03,1,20,2,0
0,0,0,0,0,0,0,0,0,0,200,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,234,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,254,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,200,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,246,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,3,255,253,0,3,50,2,0
0,0,0,0,1,0,0,0,0,0,3,255,220,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,187,255,254,0.01,3,12,2,0
26,0,0,7,1,0,0,0,0,1,1,164,70,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.92,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,3,154,0.33,1,25,2,0
0,0,0,0,1,0,0,0,0,0,15,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,60,17,0.13,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,255,254,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,5,255,255,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,403,255,255,0.86,3,50,2,0
0,0,0,0,1,0,0,0,0,0,3,24,255,0.04,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,138,145,0.2,2,15,2,0
0,0,0,0,0,0,0,0,0,0,1,255,2,0,1,55,1,0
0,0,0,0,0,0,0,0,0,0,507,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,125,0.49,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.84,3,50,2,0
31,0,0,3,1,0,0,0,0,0,1,1,1,1,1,20,2,1
0,0,0,0,0,0,0,0,0,0,154,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,31,255,234,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,188,49,0.26,1,20,2,0
72,0,0,10,1,2,1,0,0,0,1,255,56,0,1,61,2,1
0,0,0,0,0,0,0,0,0,0,1,255,14,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,511,255,255,0.94,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,255,11,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,83,6,0.01,1,45,1,1
0,0,0,0,1,0,0,0,0,0,31,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,138,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,19,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,215,255,255,0,3,12,2,0
300,0,0,0,0,0,0,0,0,0,2,255,12,0,1,45,2,1
0,0,0,0,0,0,0,0,0,0,190,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,204,54,0.26,2,66,2,0
0,0,0,0,1,0,0,0,0,0,3,255,229,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,255,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,205,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,255,65,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,188,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,129,58,0.15,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.78,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,2,0.93,3,45,2,0
0,0,0,0,0,0,0,0,0,0,4,255,255,0.02,3,50,2,0
0,0,0,0,0,0,0,0,0,0,157,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,167,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,234,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,153,255,239,0.2,3,12,2,0
0,0,0,0,0,0,0,0,0,0,28,53,28,0.53,3,50,2,0
0,0,0,0,0,0,0,0,0,0,135,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,6,255,87,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,15,2,0
0,0,0,0,0,0,0,0,0,0,1,121,19,0.01,1,45,1,1
0,0,0,0,0,0,0,0,0,0,3,255,255,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,177,255,228,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,3,255,255,0,3,50,2,0
0,0,0,0,1,0,0,0,0,0,5,255,27,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,169,39,0.21,1,20,2,0
0,0,0,0,0,0,0,0,0,0,45,255,18,0,1,25,1,0
0,0,0,0,0,0,0,0,0,0,325,255,255,0.93,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,255,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,14,23,253,0.04,1,25,8,0
205,0,0,0,0,0,0,0,0,0,1,35,1,0.03,1,50,8,0
75,0,0,2,1,1,1,0,4,0,1,137,101,0.01,1,61,2,1
0,0,0,0,0,0,0,0,0,0,5,255,25,0.1,1,20,2,0
0,0,0,0,0,0,0,0,0,0,7,255,7,1,3,50,2,0
0,0,0,0,1,0,0,0,0,0,12,255,161,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,177,255,254,0.69,3,50,2,0
0,0,0,0,0,0,0,0,0,0,8,28,8,0.29,3,50,2,0
0,0,0,0,0,0,0,0,0,0,230,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,3,18,8,0.06,1,2,9,0
0,0,0,0,1,0,0,0,0,0,1,255,66,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,133,132,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,4,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,425,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,10,255,10,0.91,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,36,0.22,2,15,2,0
0,0,0,0,0,0,0,0,0,0,213,255,246,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,255,118,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,229,0,1,25,2,0
19,0,0,1,1,0,0,0,0,0,1,3,1,0.33,1,20,2,1
0,0,0,0,0,0,0,0,0,0,153,255,240,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,64,47,0.28,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,255,190,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,19,255,190,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,191,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,177,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,34,255,34,0.91,3,50,2,0
0,0,0,0,0,0,0,0,0,0,201,255,255,0.78,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.95,3,50,2,0
0,0,0,0,0,0,0,0,0,0,215,255,253,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,478,255,255,1,3,50,2,0
1,0,0,0,0,0,0,0,0,0,1,255,11,0.04,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,255,39,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,235,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,392,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,253,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,147,255,255,0,3,12,2,0
69,0,0,18,1,0,0,0,0,1,1,184,40,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,509,255,254,0.84,3,50,2,0
63,0,0,0,1,0,0,0,0,0,1,255,1,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,3,255,3,0.01,2,15,2,0
3,0,0,0,0,0,0,0,0,0,2,77,2,0.95,1,50,5,0
0,0,0,0,1,0,0,0,0,0,4,255,229,0,1,25,2,0
0,0,0,2,1,2,0,0,0,0,2,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,166,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,4,0.02,2,15,2,0
0,0,0,0,1,0,0,0,0,0,3,255,25,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,255,106,0.42,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,255,2,1,3,45,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.83,3,50,2,0
27,0,0,7,1,0,0,0,0,1,2,175,43,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,196,255,255,0,3,12,2,0
28,0,0,19,1,0,0,0,0,1,1,197,50,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,3,255,253,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,20,255,20,0.08,3,50,2,0
0,0,0,0,0,0,0,0,0,0,8,255,240,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.98,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,3,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,233,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,507,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,9,255,255,0.03,3,50,2,0
440,0,0,0,1,0,0,0,0,0,4,255,229,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,507,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0,2,15,2,0
0,0,0,0,0,0,0,0,0,0,1,24,21,0.12,1,20,2,0
0,0,0,0,0,0,0,0,0,0,3,255,18,0,1,25,1,0
0,0,0,0,1,0,0,0,0,0,7,255,79,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,225,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,233,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,111,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,200,198,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,52,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,70,255,70,0.27,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,17,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,6,255,6,1,3,45,2,0
0,0,0,0,0,0,0,0,0,0,208,255,255,0.01,3,12,2,0
65,0,0,0,1,0,0,0,0,0,1,1,2,1,1,61,2,0
0,0,0,0,1,0,0,0,0,0,6,255,118,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,4,255,232,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,176,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,12,255,12,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,88,88,1,2,16,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.98,3,50,2,0
0,0,0,0,0,0,0,0,0,0,82,102,82,0.8,3,50,2,0
0,0,0,0,1,0,0,0,0,0,1,255,54,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,171,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,57,57,1,2,16,2,0
0,0,0,0,0,0,0,0,0,0,1,255,48,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,196,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,211,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,76,12,0.01,1,45,1,1
0,0,0,0,0,0,0,0,0,0,3,255,3,0.96,3,45,2,0
0,0,0,0,0,0,0,0,0,0,176,103,80,0.07,3,12,2,0
0,0,0,0,0,0,0,0,0,0,508,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,202,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,185,255,255,0.72,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,246,52,0.21,1,20,2,0
0,0,0,0,0,0,0,0,0,0,203,255,255,0.79,3,50,2,0
0,0,0,0,0,0,0,0,0,0,374,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,225,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,71,255,255,0.46,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.84,3,50,2,0
4497,0,0,0,0,0,0,0,0,0,1,31,7,0.03,1,1,5,0
0,0,0,0,0,0,0,0,0,0,17,208,57,0.27,1,20,2,0
0,0,0,0,0,0,0,0,0,0,3,255,3,0.97,3,50,2,0
1,0,0,0,1,0,0,0,0,0,2,220,6,0,1,48,2,0
0,0,0,0,0,0,0,0,0,0,150,255,236,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,8,1,0.12,1,20,2,0
75,0,0,0,1,0,0,0,0,0,1,119,1,0.01,1,61,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,29,49,29,0.59,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,231,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,218,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,279,206,183,0.53,3,12,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,4,0.02,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.78,3,50,2,0
0,0,0,0,1,0,0,0,0,0,7,255,227,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,169,190,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,373,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,255,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,255,0.02,3,50,2,0
0,0,0,0,1,0,0,0,0,0,4,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,144,255,255,0.75,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,255,224,0,1,25,2,0
22,0,0,1,1,0,0,0,0,0,5,5,255,0.2,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,253,0.01,3,50,2,0
1,0,0,0,1,0,0,0,0,0,1,255,1,0,1,55,2,0
20741,0,0,0,0,0,0,0,0,0,1,255,7,0.18,3,45,2,0
0,0,0,0,1,0,0,0,0,0,1,252,187,0,1,55,2,0
28,0,0,0,0,0,0,0,0,0,1,6,51,0.17,1,20,2,0
0,0,0,0,1,0,0,0,0,0,5,255,1,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,2,18,81,0.89,1,20,2,0
0,0,0,0,0,0,0,0,0,0,279,255,255,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.95,3,50,2,0
0,0,0,0,0,0,0,0,0,0,4,255,255,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,1,255,229,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,222,187,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,29,255,0.03,1,25,2,0
20,0,0,4,1,0,0,0,0,1,1,180,39,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,180,50,0.13,1,20,2,0
0,0,0,0,0,0,0,0,0,0,3,122,9,0.07,1,20,9,0
0,0,0,0,0,0,0,0,0,0,1,255,29,0,1,25,1,0
0,0,0,0,0,0,0,0,0,0,165,181,109,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,506,255,254,0.76,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0,2,15,2,0
0,0,0,0,1,0,0,0,0,0,4,5,153,0.2,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,194,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,48,5,0.02,1,45,1,1
0,0,0,0,0,0,0,0,0,0,15,255,31,1,3,50,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,14,0,1,45,2,1
0,0,0,0,0,0,0,0,0,0,1,255,1,0.73,3,50,2,0
0,0,0,0,0,0,0,0,0,0,40,255,40,0.2,3,45,2,0
0,0,0,0,0,0,0,0,0,0,1,255,11,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,511,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,178,32,0.16,1,20,2,0
0,0,0,0,0,0,0,0,0,0,205,255,253,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,431,255,255,0.97,3,50,2,0
1,0,0,0,1,0,0,0,0,0,1,255,6,0,1,55,2,0
3054,0,0,4,1,381,1,401,0,0,1,17,7,0.06,1,61,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.85,3,50,2,0
0,0,0,0,0,0,0,0,0,0,505,255,255,0.93,3,50,2,0
0,0,0,0,0,0,0,0,0,0,173,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,255,225,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,6,0.02,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,255,2,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,115,55,0.4,1,20,2,0
0,0,0,0,0,0,0,0,0,0,3,194,193,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,162,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,237,236,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,188,187,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,65,3,0.86,1,50,1,0
0,0,0,0,1,0,0,0,0,0,1,255,31,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,11,255,17,0.91,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,156,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,38,58,38,0.66,3,50,2,0
0,0,0,0,0,0,0,0,0,0,223,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,4,255,229,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,83,255,83,0.33,3,50,2,0
0,0,0,0,0,0,0,0,0,0,155,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,503,255,255,0.82,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,43,2,0.02,1,45,2,1
0,0,0,0,0,0,0,0,0,0,2,255,6,0.02,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,4,1,0.25,3,50,2,1
138,0,0,0,1,0,0,0,0,0,1,255,230,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,505,255,255,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,243,255,255,0.86,3,50,2,0
0,0,0,0,1,0,0,0,0,0,1,255,164,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,2,59,67,0.53,1,20,2,0
0,0,0,0,0,0,0,0,0,0,197,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,508,255,255,0.8,3,50,2,0
0,0,0,0,0,0,0,0,0,0,170,171,117,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,218,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,112,255,247,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,36,95,0.58,1,20,2,0
30,0,0,3,1,0,1,0,0,0,1,3,72,0.33,1,61,2,0
0,0,0,0,0,0,0,0,0,0,89,255,93,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,6,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,221,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,458,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,3,0.95,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,3,0.01,2,16,2,0
300,0,0,0,0,0,0,0,0,0,1,255,13,0,1,45,2,1
0,0,0,0,0,0,0,0,0,0,2,255,226,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,138,255,254,0.54,3,50,2,0
0,0,0,0,0,0,0,0,0,0,56,255,255,0.21,3,50,2,0
23,0,0,5,1,0,0,0,0,1,1,255,78,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,209,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,68,0.27,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,55,7,0.13,1,20,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,20,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,13,255,25,0.81,3,50,2,0
0,0,0,0,0,0,0,0,0,0,163,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,146,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,15,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,195,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.84,1,45,5,0
4928,0,0,0,0,0,0,0,0,0,1,20,7,0.05,1,1,5,0
0,0,0,0,1,0,0,0,0,0,3,255,18,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,2,255,11,0.01,1,45,1,1
0,0,0,0,0,0,0,0,0,0,507,255,255,0.83,3,50,2,0
0,0,0,0,1,0,0,0,0,0,3,124,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,35,102,255,0.01,1,25,7,0
2359,0,0,0,0,0,0,0,0,0,1,255,2,0.11,3,45,2,0
0,0,0,0,0,0,0,0,0,0,9,255,9,0.04,2,16,2,0
0,0,0,0,0,0,0,0,0,0,157,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,127,250,191,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,49,0.19,1,20,2,1
0,0,0,0,0,0,0,0,0,0,59,255,59,0.28,3,45,2,0
0,0,0,0,0,0,0,0,0,0,2,199,43,0.2,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,255,255,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,508,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,140,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,3,0.01,2,15,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,1,123,21,0.01,1,45,1,1
0,0,0,0,0,0,0,0,0,0,186,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,384,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,16,47,22,0.47,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.84,3,50,2,0
0,0,0,0,0,0,0,0,0,0,29,255,30,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,161,255,255,0.01,3,12,2,0
84,0,0,2,1,1,1,0,4,0,1,255,1,0,1,61,2,1
0,0,0,0,0,0,0,0,0,0,156,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.62,1,45,5,0
0,0,0,0,0,0,0,0,0,0,235,255,253,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.85,3,50,2,0
0,0,0,0,0,0,0,0,0,0,158,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,152,255,253,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,170,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,5,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,5,255,254,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,503,255,255,0.82,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,62,21,0.11,1,20,2,0
0,0,0,0,0,0,0,0,0,0,111,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,108,255,255,0.01,3,12,2,0
