@relation 'KDDTrain20U2R-weka.filters.unsupervised.attribute.Remove-R2-3,5,8,12,15-18,20,22-28,31-32,34-38'
@attribute 'duration' real
@attribute 'land' {0,1}
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'is_guest_login' {0,1}
@attribute 'srv_count' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,1,0,0,0,0,0,10,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,249,39,0,1,55,2,0
23,0,0,4,1,0,0,0,0,1,1,22,11,0.05,1,20,2,0
0,0,0,0,0,0,0,0,0,0,19,255,112,0.44,1,20,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,5,255,0.2,1,25,2,0
0,0,0,0,0,0,0,0,0,0,304,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,34,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,139,132,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,4,49,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,88,255,0.01,1,25,2,0
1049,0,0,0,1,0,0,0,0,0,1,250,112,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,145,255,253,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,6,255,0.17,1,25,2,0
0,0,0,0,0,0,0,0,0,0,12,255,244,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,140,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,237,255,0,1,25,2,0
11,0,0,0,1,0,0,0,0,0,1,194,1,0.01,1,61,2,0
0,0,0,0,1,0,0,0,0,0,2,127,82,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,255,255,0,1,25,2,0
24,0,0,6,1,0,0,0,0,1,1,240,44,0,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,15,255,0.07,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,1,0,1,12,2,0
3,0,0,0,1,0,0,0,0,0,1,88,54,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,25,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,132,35,0.27,1,20,2,0
4,0,0,0,1,0,0,0,0,0,1,1,2,1,1,61,2,0
1,0,0,0,1,0,0,0,0,0,2,255,11,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,8,35,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,151,255,235,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,25,1,0
0,0,0,0,1,0,0,0,0,0,17,16,255,0.06,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,10,255,0.1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,12,255,0.08,1,25,2,0
0,0,0,0,1,1,0,1,0,0,2,242,5,0,1,5,2,0
0,0,0,0,1,0,0,0,0,0,21,5,255,0.2,1,25,2,0
0,0,0,0,0,0,0,0,0,0,107,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,3,255,106,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,134,154,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,3,3,1,1,20,2,0
0,0,0,0,0,0,0,0,0,0,148,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,57,203,0.7,3,12,2,0
4,0,0,0,1,0,0,0,0,0,1,20,19,0.05,1,55,2,0
0,0,0,0,1,0,0,0,0,0,29,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,205,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,143,134,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,417,255,255,1,3,45,2,0
0,0,0,0,1,0,0,0,0,0,12,55,255,0.02,1,25,2,0
28,0,0,30,1,0,0,0,0,1,1,43,10,0.02,1,20,2,0
0,0,0,0,0,0,0,0,0,0,310,255,233,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,123,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,10,255,112,0.44,1,20,2,0
0,0,0,0,1,0,0,0,0,0,8,68,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,37,255,255,0,1,25,2,0
2,0,0,0,1,0,0,0,0,0,2,160,127,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,131,255,181,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,227,0,3,50,2,0
13501,0,0,0,1,0,0,0,1,0,1,59,18,0.02,1,61,3,0
0,0,0,0,1,0,0,0,0,0,5,78,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,16,255,0.06,1,25,2,0
0,0,0,0,1,0,0,0,0,0,31,255,255,0,1,25,2,0
5,0,0,0,0,0,0,0,0,0,2,255,213,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,18,155,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,47,69,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,92,38,0.41,1,20,2,0
0,0,0,0,1,0,0,0,0,0,8,161,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,9,255,0.11,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,2,167,0.5,1,25,1,0
0,0,0,0,1,0,0,0,0,0,1,255,153,0.61,1,20,2,0
0,0,0,0,0,0,0,0,0,0,126,255,245,0.01,3,12,2,0
3,0,0,0,1,0,0,0,0,0,2,153,143,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,9,229,0.11,1,25,2,0
0,0,0,0,1,0,0,0,0,0,21,167,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,255,110,0.44,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,37,5,0.14,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,159,255,0.01,1,25,2,0
4,0,0,0,1,0,0,0,0,0,1,151,65,0.32,1,20,2,0
0,0,0,0,1,0,0,0,0,0,9,9,97,0.11,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,3,0.07,2,15,2,0
0,0,0,0,1,0,0,0,0,0,6,92,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,107,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,45,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,9,45,66,0.02,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,19,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,219,248,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,4,255,0.25,1,25,1,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,165,25,0.06,3,12,2,0
5,0,0,0,1,0,0,0,0,0,1,134,242,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,62,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,2,1,0.5,1,19,2,0
0,0,0,0,1,0,0,0,0,0,1,186,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,255,29,0.11,2,66,2,0
0,0,0,0,1,0,0,0,0,0,5,140,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,25,255,0.04,1,25,2,0
0,0,0,0,0,0,0,0,0,0,49,118,99,0.01,3,12,2,0
5954,0,0,0,0,0,0,0,0,0,1,27,8,0.04,1,1,5,0
5,0,0,0,1,0,0,0,0,0,1,93,91,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,37,96,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,105,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,114,255,253,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,24,92,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,7,0.03,2,66,2,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,232,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,42,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,6,255,0.17,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,90,0.47,2,66,2,0
0,0,0,0,1,0,0,0,0,0,1,60,30,0.02,1,55,2,0
0,0,0,0,0,0,0,0,0,0,5,255,27,0.11,2,66,2,0
0,0,0,0,1,0,0,0,0,0,4,255,221,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,118,255,254,0,3,12,2,0
3,0,0,0,1,0,0,0,0,0,1,255,63,0,1,61,2,0
0,0,0,0,1,0,0,0,0,0,13,211,255,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,1,4,4,0.25,1,55,2,0
0,0,0,0,0,0,0,0,0,0,106,255,253,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,19,174,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,142,122,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,228,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,13,73,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,21,13,0.1,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,240,60,0.27,1,20,2,0
0,0,0,0,1,0,0,0,0,0,20,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,203,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,22,110,255,0.01,1,25,2,0
7034,0,0,0,0,0,0,0,0,0,1,255,1,0.99,3,45,2,0
0,0,0,0,1,0,0,0,0,0,16,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,5,255,0.2,1,25,2,0
0,0,0,0,1,0,0,0,0,0,17,11,255,0.09,1,25,2,0
0,0,0,0,1,0,0,0,0,0,24,129,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,48,11,0.23,3,44,2,0
0,0,0,0,0,0,0,0,0,0,205,255,166,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,81,89,0.27,1,20,2,0
0,0,0,0,1,0,0,0,0,0,29,74,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,22,255,28,0.11,1,20,2,0
0,0,0,0,1,0,0,0,0,0,23,67,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,249,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,251,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,42,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,57,251,0.02,1,25,1,0
0,0,0,0,0,0,0,0,0,0,138,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,10,94,255,0.01,1,25,2,0
32,0,0,0,1,0,0,0,0,0,14,44,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,141,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,2,255,102,0.45,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,2,20,0.5,1,25,2,0
0,0,0,0,1,0,0,0,0,0,27,49,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,32,255,0.03,1,25,2,0
3,0,0,0,1,0,0,0,0,0,1,96,191,0.01,1,55,2,0
1,0,0,0,1,0,0,0,0,0,2,49,189,0.02,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,39,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,50,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,8,28,20,0.71,1,20,2,0
0,0,0,0,0,0,0,0,0,0,265,255,222,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,14,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,241,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,6,255,0.17,1,25,1,0
0,0,0,0,1,0,0,0,0,0,22,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,8,0.03,2,66,2,0
0,0,0,0,1,0,0,0,0,0,6,12,73,0.92,1,20,2,0
0,0,0,0,1,0,0,0,0,0,17,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,11,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,127,124,0.02,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,3,255,0.33,1,25,1,0
0,0,0,0,1,0,0,0,0,0,12,83,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,40,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,15,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,92,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,192,190,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,11,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,2,255,0.5,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,6,114,0.17,1,25,1,0
0,0,0,0,1,0,0,0,0,0,2,16,255,0.06,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,2,10,0.5,1,25,1,0
0,0,0,0,1,0,0,0,0,0,2,7,57,0.86,1,20,2,0
0,0,0,0,1,0,0,0,0,0,18,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,122,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,22,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,61,31,0.02,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,83,255,0.01,1,25,2,0
12124,0,0,0,1,6,0,0,0,0,1,169,24,0.01,1,61,2,0
0,0,0,0,1,0,0,0,0,0,2,255,248,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,23,255,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,124,188,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,116,234,169,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,13,29,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,53,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,21,1,255,1,1,25,2,0
0,0,0,0,0,0,0,0,0,0,7,119,242,0.01,1,25,1,0
0,0,0,0,1,0,0,0,0,0,28,35,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,317,255,253,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,4,254,0.25,1,25,1,0
0,0,0,0,1,0,0,0,0,0,5,5,255,0.2,1,25,2,0
0,0,0,0,1,0,0,0,0,0,47,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,31,81,0.03,1,25,2,0
7070,0,0,0,0,0,0,0,0,0,1,255,1,1,3,45,2,0
0,0,0,0,1,0,0,0,0,0,1,99,1,0.41,1,45,2,0
1,0,0,0,1,0,0,0,0,0,3,92,52,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,4,239,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,2,2,0.5,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,35,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,52,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,187,109,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,30,103,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,26,16,255,0.06,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,98,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,102,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,22,255,0.05,1,25,2,0
4,0,0,0,1,0,0,0,0,0,2,120,70,0.01,1,55,2,0
33,0,0,0,1,0,0,0,0,0,8,42,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,202,202,1,2,16,2,0
0,0,0,0,1,0,0,0,0,0,8,255,255,0,1,25,2,0
1334,0,0,0,0,0,0,0,0,0,1,95,1,0.8,3,45,2,0
3,0,0,0,1,0,0,0,0,0,1,152,142,0.01,1,55,2,0
8,0,0,0,1,0,0,0,0,0,1,255,114,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,11,11,255,0.09,1,25,2,0
0,0,0,0,0,0,0,0,0,0,197,255,255,0,3,12,2,0
1,0,0,0,1,0,0,0,0,0,1,114,113,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,3,255,0.33,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,135,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,211,247,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,243,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,194,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,4,255,255,0,1,25,9,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,42,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
1079,0,0,0,0,0,0,0,0,0,4,108,83,0.77,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,108,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,134,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,6,247,0.17,1,25,1,0
0,0,0,0,0,0,0,0,0,0,283,208,169,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,81,126,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,286,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,199,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,14,19,255,0.05,1,25,2,0
0,0,0,0,0,0,0,0,0,0,169,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,174,255,254,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,173,255,0.01,1,25,2,0
2,0,0,0,1,0,0,0,0,0,2,41,158,0.02,1,55,2,0
0,0,0,0,0,0,0,0,0,0,166,255,255,0,3,12,2,0
2005,0,0,0,0,0,0,0,0,0,1,255,2,0.95,3,45,2,0
0,0,0,0,0,0,0,0,0,0,2,99,60,0.16,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,57,43,0.16,1,20,2,0
0,0,0,0,1,0,0,0,0,0,47,162,255,0.01,1,25,2,0
1,0,0,0,1,0,0,0,0,0,2,47,243,0.02,1,55,2,0
0,0,0,0,1,0,0,0,0,0,17,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,105,48,0.22,1,20,2,0
0,0,0,0,1,0,0,0,0,0,20,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,11,255,0.09,1,25,2,0
9033,0,0,0,0,0,0,0,0,0,1,255,1,0.96,3,45,2,0
0,0,0,0,1,0,0,0,0,0,5,10,255,0.1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,143,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,34,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,30,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,166,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,129,1,0.12,1,45,2,0
0,0,0,0,1,0,0,0,0,0,4,3,255,0.33,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,15,255,0.07,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,39,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,89,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,31,96,254,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,148,148,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,34,21,118,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,13,127,94,0.34,1,20,2,0
0,0,0,0,0,0,0,0,0,0,104,255,253,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,2,0.06,2,15,2,0
0,0,0,0,1,0,0,0,0,0,8,5,255,0.2,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,113,249,0.01,1,25,1,0
0,0,0,0,0,0,0,0,0,0,1,255,36,0.66,2,15,2,0
5831,0,0,0,0,0,0,0,0,0,1,255,4,0.91,3,45,2,0
0,0,0,0,0,0,0,0,0,0,250,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,19,133,0.05,1,55,2,0
2,0,0,0,1,0,0,0,0,0,2,5,5,0.2,1,55,2,0
0,0,0,0,1,0,0,0,0,0,22,22,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,23,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,202,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,3,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,49,111,0.16,1,20,2,0
0,0,0,0,1,0,0,0,0,0,20,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,11,255,0.09,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,13,8,255,0.12,1,25,2,0
0,0,0,0,0,0,0,0,0,0,219,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,78,1,0.01,1,48,2,0
0,0,0,0,1,0,0,0,0,0,2,152,222,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,62,147,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,255,255,0,1,25,2,0
2,0,0,0,1,0,0,0,0,0,1,255,46,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,16,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,4,253,0.25,1,25,1,0
0,0,0,0,1,0,0,0,0,0,34,255,255,0.01,1,25,2,0
12,0,0,0,1,0,0,0,0,0,1,10,9,0.1,1,2,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,9,0
0,0,0,0,1,0,0,0,0,0,30,30,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,81,53,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,2,110,44,0.16,1,20,2,0
0,0,0,0,1,0,0,0,0,0,8,94,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,77,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,10,13,0.1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,39,255,0.03,1,25,2,0
7,0,0,0,1,0,0,0,0,0,3,255,140,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,33,255,255,0,1,25,2,0
46,0,0,0,1,0,0,0,0,0,2,50,175,0.02,1,55,2,0
0,0,0,0,1,0,0,0,0,0,41,41,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,42,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,52,255,0.02,1,25,2,0
23,0,0,0,1,0,0,0,0,0,12,33,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,22,19,0.05,3,50,2,0
0,0,0,0,1,0,0,0,0,0,32,30,93,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,26,70,0.04,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,1,179,1,1,25,1,0
0,0,0,0,1,0,0,0,0,0,1,1,81,1,1,20,2,1
4474,0,0,0,0,0,0,0,0,0,1,255,2,0.95,3,45,2,0
0,0,0,0,1,0,0,0,0,0,8,50,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,40,249,0.03,1,25,1,0
0,0,0,0,1,0,0,0,0,0,27,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,25,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,43,3,5,0.33,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,108,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,32,202,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,255,66,0,1,55,2,0
1,0,0,0,1,0,0,0,0,0,2,72,38,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,255,125,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,7,20,255,0.05,1,25,2,0
0,0,0,0,0,0,0,0,0,0,4,255,240,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,36,5,255,0.2,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,229,141,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,7,212,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,145,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,161,197,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,255,79,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,162,255,254,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,17,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,132,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,48,58,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,4,226,0.25,1,55,2,0
0,0,0,0,1,0,0,0,0,0,15,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,26,255,0.04,1,25,2,0
0,0,0,0,0,0,0,0,0,0,138,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,8,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,109,0.01,1,55,4,0
0,0,0,0,1,0,0,0,0,0,6,58,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,63,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,179,255,0.01,1,25,2,0
