@relation 'KDDTrain20U2R'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'land' {0,1}
@attribute 'wrong_fragment' real
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'num_failed_logins' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'su_attempted' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'num_shells' real
@attribute 'num_access_files' real
@attribute 'num_outbound_cmds' real
@attribute 'is_host_login' {0,1}
@attribute 'is_guest_login' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,255,1,0,0.33,0.08,0,0,1,0.97,1,25,1,0
0,298,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,83,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,314,1145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,308,785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,319,4143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,246,9648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,92,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,192,190,0.99,0.01,0.01,0,0,0,0,0,3,50,2,0
0,202,454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,215,25078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0.25,2,255,1,0,0.5,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,6,114,1,0,0.17,0.11,0,0,1,1,1,25,1,0
0,306,234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,16,255,1,0,0.06,0.06,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,0,0.67,2,10,1,0,0.5,0.3,0,0,1,1,1,25,1,0
0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,57,0.86,0.29,0.86,0.04,0,0,0,0,1,20,2,0
0,327,3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,919,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,122,0.48,0.01,0,0,0.62,0.66,0,0,1,55,2,0
0,225,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,22,0,0.05,0,0.05,1,0,0.23,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,1579,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,61,31,0.51,0.08,0.02,0,0,0,0,0,1,55,2,0
0,164,9785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,83,255,1,0,0.01,0.05,0,0,0,0,1,25,2,0
12124,165,7461,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,169,24,0.14,0.03,0.01,0,0.01,0.08,0.01,0.08,1,61,2,0
0,306,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0,0,1,25,2,0
0,242,1752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,25,2,0
0,817,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,124,188,0.75,0.03,0.01,0.01,0,0,0,0,1,55,2,0
0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,116,0,0,0,0,1,0,0.03,234,169,0.72,0.02,0.01,0,0,0,0,0,3,12,2,0
0,204,3881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,29,255,1,0,0.03,0.02,0,0,0,0,1,25,2,0
0,44,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,53,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,299,8091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,0.14,1,255,1,0,1,0.05,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0.14,1,0,0.29,119,242,1,0,0.01,0.02,0,0,0.76,0.88,1,25,1,0
0,329,3290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,28,0,0,0,0,1,0,0.18,35,255,1,0,0.03,0.03,0,0.01,0,0,1,25,2,0
0,44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,317,0,0,0,0,1,0,0.01,255,253,0.99,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,4,254,1,0,0.25,0.22,0,0.01,1,0.91,1,25,1,0
0,224,2602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.04,0,0,0,0,1,25,2,0
0,335,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,47,0,0.02,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,229,820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,31,81,1,0,0.03,0.09,0,0,0,0,1,25,2,0
7070,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,1,0,0.81,1,0,0,0,0,0,3,45,2,0
0,3909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0.2,0.6,0,99,1,0.01,0.06,0.41,0,0.01,0,0.01,0,1,45,2,0
1,1601,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,92,52,0.57,0.05,0.01,0,0,0,0,0,1,55,2,0
0,196,22792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,239,255,1,0,0,0.02,0.01,0.01,0,0,1,25,2,0
0,146,423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0.5,0.5,1,25,2,0
0,253,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,219,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,223,3090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,52,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,1436,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,187,109,0.58,0.03,0.01,0,0,0,0,0,1,55,2,0
0,224,3616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,30,0.06,0.07,0,0,1,0,0.13,103,255,1,0,0.01,0.04,0.01,0,0,0,1,25,2,0
0,250,4713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,1,0,0.15,16,255,1,0,0.06,0.02,0,0,0,0,1,25,2,0
0,228,1319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.5,98,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,238,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,102,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,342,1268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,223,2826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,22,255,1,0,0.05,0.02,0,0,0,0,1,25,2,0
4,988,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,120,70,0.58,0.04,0.01,0,0.01,0,0,0,1,55,2,0
33,353,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.25,42,255,1,0,0.02,0.01,0,0,0,0,1,25,2,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,202,202,1,0,1,0,0,0,0,0,2,16,2,0
0,305,3516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
1334,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,95,1,0.01,0.51,0.8,0,0,0,0,0,3,45,2,0
3,1281,443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,152,142,0.5,0.03,0.01,0.01,0,0,0,0,1,55,2,0
8,889,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,114,0.45,0.03,0,0,0,0,0,0,1,55,2,0
0,309,10378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,11,255,1,0,0.09,0.04,0,0,0,0,1,25,2,0
0,44,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,197,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
1,768,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,113,0.57,0.04,0.01,0.02,0,0,0,0,1,55,2,0
0,333,12085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,3,255,1,0,0.33,0.02,0.33,0.01,0,0.03,1,25,2,0
0,265,2776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,135,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,267,23875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0.17,211,247,1,0,0,0.04,0,0,0,0,1,25,2,0
0,292,443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,243,0.95,0.01,0,0,0,0,0,0,3,50,2,0
0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,194,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,231,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.33,0.25,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0,1,25,9,0
0,224,3462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,1,0,0.23,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,212,5044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.01,0,0,0,0,1,25,2,0
0,209,957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,42,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,235,2115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.01,0,0,0,0,1,25,2,0
1079,112,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,108,83,0.77,0.02,0.77,0,0,0,0,0,3,12,2,0
0,245,381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,108,255,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,195,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,134,255,1,0,0.01,0.04,0,0,0.01,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,6,247,1,0,0.17,0.01,0,0,1,0.03,1,25,1,0
0,44,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,283,0,0,0,0,1,0.01,0.01,208,169,0.81,0.01,0,0,0,0,0,0,3,12,2,0
0,2092,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,81,126,0.96,0.02,0.01,0.02,0,0,0,0,1,55,2,0
0,45,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,286,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,199,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,205,539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,19,255,1,0,0.05,0.03,0,0,0.21,0.03,1,25,2,0
0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,169,0,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,174,0,0,0,0,1,0,0.02,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,357,10481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,308,5872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,1,0,0.22,173,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
2,2706,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,41,158,0.68,0.15,0.02,0.01,0,0,0,0,1,55,2,0
0,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,166,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
2005,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.64,0.95,0,0,0,0,0,3,45,2,0
0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,99,60,0.16,0.05,0.16,0.03,0,0,0,0,1,20,2,0
0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,57,43,0.16,0.05,0.16,0.07,0,0,0,0,1,20,2,0
0,355,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,47,0,0,0,0,1,0,0.21,162,255,1,0,0.01,0.02,0,0.01,0,0.01,1,25,2,0
1,1156,521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,47,243,0.89,0.09,0.02,0.01,0,0,0,0,1,55,2,0
0,227,9703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,105,48,0.22,0.05,0.22,0.04,0,0,0,0,1,20,2,0
0,221,14561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.05,0.05,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,245,8546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,11,255,1,0,0.09,0.04,0,0,0,0,1,25,2,0
9033,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.73,0.96,0,0,0,0,0,3,45,2,0
0,201,3796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.8,10,255,1,0,0.1,0.04,0,0,0,0,1,25,2,0
0,3405,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,143,0.56,0.03,0,0,0,0.01,0,0,1,55,2,0
0,219,3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,340,6731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,34,255,1,0,0.03,0.02,0,0,0,0,1,25,2,0
0,298,1691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,324,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,166,255,1,0,0.01,0.02,0.01,0,0,0,1,25,2,0
0,7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0.2,0.4,0,129,1,0.01,0.05,0.12,0,0.01,0,0,0,1,45,2,0
0,205,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,3,255,1,0,0.33,0.03,0,0,0,0,1,25,2,0
0,217,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,15,255,1,0,0.07,0.01,0,0,0,0,1,25,2,0
0,301,16802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,39,255,1,0,0.03,0.01,0,0,0,0,1,25,2,0
0,238,1401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,89,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,330,1892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,1,0,0.13,96,254,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,244,2295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0.25,148,148,1,0,0.01,0,0,0,0,0,1,25,2,0
0,142,17893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,34,0,0,0,0,1,0,0.06,21,118,1,0,0.05,0.05,0,0,0,0,1,25,2,0
0,14189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,127,94,0.34,0.04,0.34,0.02,0,0,0,0,1,20,2,0
0,46,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0.99,0.02,0.02,255,253,0.99,0.01,0,0,0,0,0,0,3,12,2,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,2,0.01,0.01,0.06,0,0,0,0,0,2,15,2,0
0,203,1040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0.25,5,255,1,0,0.2,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,113,249,1,0,0.01,0.1,0,0,0.35,0.7,1,25,1,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.5,0,255,36,0.14,0.01,0.66,0,0,0,0,0,2,15,2,0
5831,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,4,0.02,0.54,0.91,0,0,0,0,0,3,45,2,0
0,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,1,0.01,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,573,283,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,19,133,0.63,0.21,0.05,0.02,0,0,0,0,1,55,2,0
2,1637,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,5,5,1,0,0.2,0,0,0,0,0,1,55,2,0
0,311,8004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,22,255,1,0,0.05,0.02,0,0,0,0,1,25,2,0
0,157,27062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,202,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,49,111,0.16,0.1,0.16,0.02,0,0,0,0,1,20,2,0
0,243,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,333,1948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,255,1,0,0.09,0.06,0,0,0,0,1,25,2,0
0,206,955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,346,5859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0.23,8,255,1,0,0.12,0.03,0,0,0,0,1,25,2,0
0,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,219,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,94,7466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,78,1,0.01,0.06,0.01,0,0,0,0,0,1,48,2,0
0,796,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,152,222,0.88,0.03,0.01,0.01,0,0,0.01,0.03,1,55,2,0
0,222,3351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,62,0,0,0,0,1,0,0.03,147,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,237,5939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
2,2685,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,46,0.18,0.53,0,0,0,0,0,0,1,55,2,0
0,209,1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,4,253,1,0,0.25,0.2,0,0,1,0.99,1,25,1,0
0,358,1329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,1,0,0.06,255,255,1,0,0.01,0,0,0,0,0,1,25,2,0
12,1126224,16064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,9,0.9,0.2,0.1,0,0.1,0.11,0.1,0.11,1,2,2,0
0,163,14600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,9,0
0,211,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,0,30,255,1,0,0.03,0.03,0,0.01,0,0,1,25,2,0
0,715,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,81,53,0.65,0.07,0.01,0,0,0,0,0,1,55,2,0
0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,110,44,0.17,0.65,0.16,0.05,0,0,0.58,0.02,1,20,2,0
0,331,924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.25,94,255,1,0,0.01,0.05,0,0,0,0,1,25,2,0
0,210,1399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,77,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,324,1668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,13,1,0,0.1,0.15,0,0.15,0,0.08,1,25,2,0
0,299,12067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,39,255,1,0,0.03,0.02,0,0,0,0,1,25,2,0
