@relation 'KDDTest21DOS-weka.filters.unsupervised.attribute.Remove-R4-8,10-19'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'logged_in' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,222,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.07,0,0,0,0,1,1,1,25,1,1
0,7658,0,0,2,2,0,0,0,0,1,0,0,154,18,0.08,0.03,0.08,0.11,0,0,0.01,0,1,20,2,0
936,44224,0,1,29,29,0.17,0.17,0.83,0.83,1,0,0,255,255,1,0,0,0,0.03,0.03,0.67,0.67,1,25,5,1
0,0,0,0,101,8,0,0,1,1,0.08,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1,1,33,1,1
0,0,0,0,121,121,1,1,0,0,1,0,0,255,255,1,0,0,0,0.69,0.69,0.28,0.28,1,25,4,1
774,87164,0,1,7,7,0,0,1,1,1,0,0,236,233,0.99,0.01,0,0,0,0,0.05,0.05,1,25,5,1
0,47,47,0,165,165,0,0,0,0,1,0,0,255,255,1,0,0.64,0,0,0,0,0,3,50,2,0
0,0,0,0,125,17,0,0,1,1,0.14,0.06,0,224,17,0.08,0.05,0,0,0,0,1,1,1,50,1,1
0,0,0,0,238,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.06,0,0,0,0,1,1,1,19,3,1
0,508,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,355,53476,1,3,3,0.33,0.33,0,0,1,0,0,65,255,1,0,0.02,0.02,0.03,0.01,0,0,1,25,2,0
0,1,0,0,121,9,0,0,0,0,0.07,0.72,0,255,9,0.04,0.77,1,0,0,0,0,0,3,50,2,0
1019,3944,0,1,87,87,0.01,0.01,0.98,0.98,1,0,0,255,255,1,0,0,0,0,0,0.33,0.33,1,25,5,1
0,54540,8314,1,5,5,0,0,0.6,0.6,1,0,0,255,255,1,0,0,0,0.01,0.01,0.06,0.06,1,25,2,1
0,30,0,0,2,1,0,0,0,0,0.5,1,0,255,1,0,0.01,0,0,0,0,0,0,2,15,2,0
0,0,0,0,41,41,1,1,0,0,1,0,0,255,255,1,0,0,0,0.24,0.24,0.7,0.7,1,25,4,1
1,2599,293,1,2,2,0,0,0,0,1,0,0,255,42,0.16,0.16,0,0,0,0,0.82,0,1,55,2,1
0,47,44,0,98,98,0,0,0,0,1,0,0,255,255,1,0,0.57,0,0,0,0,0,3,50,2,0
0,8737,0,0,15,15,0,0,0,0,1,0,0,249,157,0.63,0.02,0.63,0,0,0,0,0,1,20,2,0
0,0,44,0,1,1,1,1,0,0,1,0,0,255,107,0.42,0.03,0,0,0.12,0.29,0.11,0.12,1,61,7,1
1,1539,280,1,1,6,0,0,0,0,1,0,1,255,35,0.14,0.02,0,0,0,0,0.13,0,1,55,2,0
0,0,0,0,99,99,1,1,0,0,1,0,0,255,255,1,0,0,0,0.6,0.6,0.36,0.36,1,25,4,1
0,0,0,0,104,4,0,0,1,1,0.04,0.07,0,255,4,0.02,0.06,0,0,0.4,0,0.6,1,1,25,1,1
0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.58,0.56,0,0,0,0.56,1,1,45,5,0
0,1008,0,0,421,421,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,28,0,0,80,80,0,0,0,0,1,0,0,255,80,0.31,0.02,0.31,0,0,0,0,0,3,50,2,0
0,52,53,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.78,0,0,0,0,0,3,50,2,0
0,36,0,0,1,1,0,0,0,0,1,0,0,255,64,0.25,0.04,0.25,0,0.01,0,0,0,2,66,2,0
0,0,0,0,137,137,1,1,0,0,1,0,0,255,255,1,0,0,0,1,1,0,0,1,61,4,1
0,30,0,0,2,1,0,0,0,0,0.5,1,0,255,8,0.03,0.01,0.03,0,0,0,0,0,2,15,2,0
0,37,0,0,2,2,0,0,0,0,1,0,0,255,3,0.01,0.06,0.01,0,0.99,0,0,0,1,20,2,0
0,0,0,0,204,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,1,67,4,1
1,2599,293,1,3,4,0,0,0,0,1,0,0.5,255,247,0.97,0.04,0,0,0,0,0.03,0,1,55,2,1
1,2599,293,1,2,2,0,0,0,0,1,0,0,255,243,0.95,0.05,0,0,0,0,0.04,0,1,55,2,1
0,0,0,0,100,10,0,0,1,1,0.1,0.06,0,255,10,0.04,0.05,0,0,0,0,1,1,1,42,1,1
3,54540,8314,1,2,2,0,0,0,0,1,0,0,255,239,0.94,0.01,0,0,0,0,0.02,0.02,1,25,2,1
0,54,55,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,3,50,2,0
0,0,0,0,286,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.06,0,0,1,1,0,0,1,19,4,1
0,1008,0,0,312,312,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,45,135,0,67,146,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,150,12,0,0,1,1,0.08,0.05,0,255,12,0.05,0.06,0,0,0,0,1,1,1,32,1,1
0,0,0,0,2,2,1,1,0,0,1,0,0,255,254,1,0.01,0,0,0.04,0.04,0.74,0.74,1,25,4,1
0,0,0,0,284,20,0,0,1,1,0.07,0.06,0,255,20,0.08,0.06,0,0,0,0,1,1,1,64,3,1
0,54,51,0,176,176,0,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,0,0,0,234,15,0,0,1,1,0.06,0.07,0,255,15,0.06,0.07,0,0,0,0,1,1,1,58,3,1
0,45,72,0,238,236,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,53,55,0,509,509,0,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,0,0,0,121,121,1,1,0,0,1,0,0,255,255,1,0,0,0,1,1,0,0,1,61,4,1
0,0,0,0,298,20,1,1,0,0,0.07,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,34,4,1
0,28,0,0,94,94,0,0,0,0,1,0,0,114,94,0.82,0.03,0.82,0,0,0,0,0,3,50,2,1
0,0,0,0,63,63,1,1,0,0,1,0,0,255,255,1,0,0,0,0.82,0.82,0.15,0.15,1,25,4,1
1,2599,293,1,3,3,0,0,0,0,1,0,0,255,39,0.15,0.16,0,0,0,0,0.83,0,1,55,2,1
0,30,0,0,2,1,0,0,0,0,0.5,1,0,255,2,0.01,0.01,0.01,0,0,0,0,0,2,15,2,0
0,0,0,0,137,15,0,0,1,1,0.11,0.06,0,255,15,0.06,0.06,0,0,0,0,1,1,1,69,1,1
0,0,0,0,120,11,0,0,1,1,0.09,0.07,0,255,11,0.04,0.06,0,0,0,0,1,1,1,25,1,1
0,1032,0,0,43,43,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
806,55044,1,1,80,80,0.03,0.03,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.38,0.38,1,25,5,1
7689,0,44,0,1,1,0,0,0,0,1,0,0,255,154,0.6,0.03,0,0,0.31,0.52,0.11,0.08,1,61,2,1
0,0,0,0,258,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1,1,14,3,1
8153,0,15,0,1,1,0,0,0,0,1,0,0,255,23,0.09,0.8,0,0,0,0,0.79,0,1,61,2,1
0,47,44,0,156,156,0,0,0,0,1,0,0,255,254,1,0.01,0.61,0,0,0,0,0,3,50,2,0
0,0,0,0,201,1,0,0,1,1,0,0.06,0,255,1,0,0.06,0,0,0,0,1,1,1,12,1,1
0,0,0,0,113,17,0,0,1,1,0.15,0.05,0,64,17,0.27,0.06,0.02,0,0,0,1,1,1,50,1,1
0,383,0,0,2,2,0,0,0,0,1,0,0,50,3,0.06,0.06,0.06,0,0,0,0,0,1,20,2,0
0,207,38521,1,2,2,0,0,0,0,1,0,0,18,153,1,0,0.06,0.03,0,0.48,0,0,1,25,2,0
0,0,0,0,226,11,0,0,1,1,0.05,0.07,0,255,11,0.04,0.07,0,0,0,0,1,1,1,58,3,1
0,1008,0,0,158,158,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,1690,0,0,2,2,0,0,0,0,1,0,0,255,8,0.03,0.07,0.03,0,0.97,0,0,0,1,20,2,0
0,44,44,0,120,200,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,44,44,0,154,234,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
7613,0,44,0,1,11,0,0,0,0.45,1,0,0.55,255,172,0.67,0.03,0,0,0.33,0.49,0.11,0.08,1,61,2,1
0,0,0,0,135,12,0,0,1,1,0.09,0.07,0,255,12,0.05,0.06,0,0,0,0,1,1,1,67,3,1
0,0,0,0,263,9,0,0,1,1,0.03,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,1,6,1,1
0,0,0,0,276,18,1,1,0,0,0.07,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,1,8,4,1
0,0,0,0,37,37,0.59,0.59,0.38,0.38,1,0,0,255,255,1,0,0,0,0.12,0.12,0.7,0.7,1,25,4,1
0,0,0,0,10,3,1,1,0,0,0.3,0.3,0,255,64,0.25,0.02,0.01,0,0.97,0.98,0,0,1,19,4,1
0,105,105,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,120,3,0,0,1,1,0.03,0.06,0,255,3,0.01,0.06,0,0,0,0,1,1,1,67,3,1
0,46,46,0,127,200,0,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,46,86,0,248,246,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,94,94,1,1,0,0,1,0,0,255,255,1,0,0,0,0.58,0.58,0.38,0.38,1,25,4,1
0,105,105,0,3,3,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,3,50,2,0
0,304,1380,1,3,3,0,0,0,0,1,0,0,255,220,0.86,0.02,0,0,0,0,0.08,0,1,25,2,0
0,0,0,0,238,10,0,0,1,1,0.04,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,1,19,3,1
0,55,57,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,43,73,0,188,187,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
26,364,1181,1,1,1,0,0,0,0,1,0,0,164,70,0.42,0.04,0.01,0.03,0,0,0.01,0.01,1,20,2,0
1,2599,293,1,2,2,0,0,0,0,1,0,0,255,201,0.79,0.13,0,0,0,0,0.2,0,1,55,2,1
8172,0,15,0,1,1,0,0,0,0,1,0,0,255,72,0.28,0.02,0,0,0.73,0.68,0.01,0.03,1,61,2,1
912,57964,0,1,33,33,0.03,0.03,0.94,0.94,1,0,0,255,255,1,0,0,0,0,0,0.12,0.12,1,25,5,1
7418,0,44,0,1,1,0,0,0,0,1,0,0,255,210,0.82,0.02,0,0,0.29,0.33,0.01,0.01,1,61,2,1
0,0,0,0,30,30,0.33,0.33,0.67,0.67,1,0,0,255,255,1,0,0,0,0.06,0.06,0.69,0.69,1,25,4,1
0,0,0,0,43,6,1,1,0,0,0.14,0.19,0,255,6,0.02,0.17,0,0,1,1,0,0,1,32,4,1
907,62344,0,1,93,93,0.01,0.01,0.98,0.98,1,0,0,255,255,1,0,0,0,0,0,0.36,0.36,1,25,5,1
902,59424,0,1,79,79,0.01,0.01,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.3,0.3,1,25,5,1
0,28,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.02,0,0,0.21,0,0.51,0,3,50,2,1
0,0,0,0,243,9,0,0,1,1,0.04,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1,1,6,1,1
0,0,0,0,118,1,1,1,0,0,0.01,0.06,0,28,1,0.04,0.14,0.04,0,1,1,0,0,1,50,4,1
0,1008,0,0,348,348,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,53,53,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.92,0,0,0,0,0,3,50,2,0
0,162,3433,1,2,2,0,0,0,0,1,0,0,3,154,1,0,0.33,0.02,0,0.84,0,0,1,25,2,0
0,0,0,0,217,18,0,0,1,1,0.08,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,1,30,1,1
0,39276,273,1,7,15,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,42562,0,0,1,1,0,0,0,0,1,0,0,60,17,0.13,0.08,0.13,0.12,0,0.06,0,0,1,20,2,0
0,0,0,0,100,7,0,0,1,1,0.07,0.07,0,255,7,0.03,0.06,0,0,0,0,1,1,1,7,1,1
0,105,147,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,50,2,0
0,105,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,240,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,1,5,4,1
0,55,52,0,403,403,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
789,2484,1,1,28,28,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.15,0.15,1,25,5,1
0,339,2708,1,3,3,0.33,0.33,0,0,1,0,0,24,255,1,0,0.04,0.01,0.04,0,0,0,1,25,2,0
0,0,0,0,243,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,1,30,1,1
0,40008,0,0,3,3,0,0,0,0,1,0,0,138,145,0.2,0.04,0.2,0.41,0,0,0.02,0,2,15,2,0
0,1032,0,0,395,395,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,1,1,0,0,1,1,1,0,0,255,2,0.01,0.49,0,0,0,0,0.02,0.5,1,55,1,0
904,56504,0,1,34,34,0.03,0.03,0.94,0.94,1,0,0,255,255,1,0,0,0,0,0,0.13,0.13,1,25,5,1
0,55,56,0,507,507,0,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,3,50,2,0
0,0,0,0,251,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.07,0,0,0,0,1,1,1,20,1,1
0,12,0,0,1,1,0,0,0,0,1,0,0,255,125,0.49,0.02,0.49,0,0,0,0,0,1,20,2,0
1,2599,293,1,3,3,0,0,0,0,1,0,0,255,44,0.17,0.16,0,0,0,0,0.81,0,1,55,2,1
0,54,49,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0,3,50,2,0
0,0,44,0,1,1,1,1,0,0,1,0,0,255,135,0.53,0.02,0,0,0.53,0.45,0.01,0.01,1,61,7,1
2077,72564,0,1,9,9,0,0,1,1,1,0,0,255,232,0.91,0.02,0,0,0,0,0.1,0.11,1,25,5,1
2075,72564,0,1,8,8,0,0,1,1,1,0,0,255,231,0.91,0.02,0,0,0,0,0.08,0.09,1,25,5,1
0,44,72,0,151,154,0,0,0,0,1,0,0.02,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,307,2698,1,3,31,0,0,0,0,1,0,0.1,255,234,0.92,0.02,0,0,0,0,0.05,0,1,25,2,0
1,2599,261,1,3,3,0,0,0,0,1,0,0,255,247,0.97,0.04,0,0,0,0,0.03,0,1,55,2,1
0,0,0,0,49,12,1,1,0,0,0.24,0.08,0,255,53,0.21,0.02,0.02,0,0.82,0.98,0.01,0,1,19,4,1
0,0,0,0,16,4,0,0,1,1,0.25,0.25,0,255,61,0.24,0.11,0.01,0,0,0,0.99,1,1,61,3,1
901,56504,0,1,83,83,0.01,0.01,0.98,0.98,1,0,0,255,255,1,0,0,0,0,0,0.32,0.32,1,25,5,1
903,62344,0,1,51,51,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.44,0.44,1,25,5,1
0,0,0,0,100,100,1,1,0,0,1,0,0,255,255,1,0,0,0,0.61,0.61,0.36,0.36,1,25,4,1
0,0,0,0,202,15,0,0,1,1,0.07,0.06,0,255,14,0.05,0.06,0,0,0,0,1,1,1,69,1,1
7220,0,44,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0.33,0.34,0.04,0.02,1,61,2,1
0,738,0,0,2,2,0,0,0,0,1,0,0,188,49,0.26,0.03,0.26,0,0,0,0.01,0,1,20,2,0
8172,0,15,0,1,1,0,0,0,0,1,0,0,255,48,0.19,0.04,0,0,0,0.02,0.09,0.25,1,61,2,1
8076,0,15,0,1,1,1,1,0,0,1,0,0,255,88,0.35,0.02,0,0,0.64,0.5,0.01,0.01,1,61,8,1
0,0,0,0,230,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.08,0,0,1,1,0,0,1,29,4,1
7477,0,44,0,1,1,0,0,0,0,1,0,0,255,206,0.81,0.03,0,0,0.33,0.41,0.12,0.07,1,61,2,1
7250,0,44,0,1,1,0,0,0,0,1,0,0,255,228,0.89,0.11,0,0,0.5,0.56,0.11,0.01,1,61,2,1
0,0,0,0,299,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.06,0,0,0,0,1,1,1,43,3,1
907,78404,0,1,20,20,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.49,0.49,1,25,5,1
0,0,0,0,207,17,0,0,1,1,0.08,0.06,0,255,17,0.07,0.05,0,0,0,0,1,1,1,58,3,1
0,1032,0,0,196,196,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,1008,0,0,416,416,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
8157,0,15,0,1,1,0,0,0,0,1,0,0,255,22,0.09,0.8,0,0,0,0,0.79,0,1,61,2,1
0,0,0,0,49,49,0.08,0.08,0.92,0.92,1,0,0,255,254,1,0.01,0,0,0.02,0.02,0.73,0.73,1,25,4,1
2075,72564,0,1,10,10,0.3,0.3,0.7,0.7,1,0,0,255,241,0.95,0.01,0,0,0.02,0.02,0.22,0.23,1,25,7,1
0,0,0,0,89,89,1,1,0,0,1,0,0,255,255,1,0,0,0,0.74,0.74,0.23,0.23,1,25,4,1
2076,72564,0,1,10,10,0,0,1,1,1,0,0,255,232,0.91,0.02,0,0,0,0,0.12,0.13,1,25,5,1
0,55,56,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,3,50,2,0
0,1008,0,0,111,111,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,39420,7300,1,2,2,0,0,0.5,0.5,1,0,0,255,239,0.94,0.01,0,0,0,0,0.03,0.03,1,25,5,1
796,62344,0,1,65,65,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.32,0.32,1,25,5,1
0,54540,8314,1,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0.06,0.06,1,25,2,1
0,604,435,1,1,2,0,0,0,0,1,0,1,255,11,0.04,0.06,0,0,0,0,0.95,0,1,55,2,0
0,0,0,0,267,7,0,0,1,1,0.03,0.06,0,255,7,0.03,0.06,0,0,0,0,1,1,1,5,1,1
0,0,0,0,118,11,1,1,0,0,0.09,0.06,0,178,11,0.06,0.06,0.01,0,1,1,0,0,1,50,4,1
792,73024,0,1,18,18,0,0,1,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.56,0.56,1,25,5,1
0,206,310,1,11,31,0,0.65,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,44,81,0,138,138,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,240,20,0,0,1,1,0.08,0.07,0,255,20,0.08,0.07,0,0,0,0,1,1,1,22,1,1
0,0,44,0,1,1,1,1,0,0,1,0,0,255,183,0.72,0.02,0,0,0.42,0.41,0.01,0.01,1,61,7,1
0,54540,8314,1,3,3,0,0,0.33,0.33,1,0,0,255,250,0.98,0.01,0,0,0,0,0.01,0,1,25,2,1
0,0,0,0,12,12,0.08,0.08,0.92,0.92,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.56,0.58,1,25,4,1
7462,0,44,0,1,1,0,0,0,0,1,0,0,255,192,0.75,0.24,0,0,0.5,0.66,0.23,0.01,1,61,2,1
0,508,0,0,220,220,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,45,45,0,215,215,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,276,17,1,1,0,0,0.06,0.06,0,255,17,0.07,0.06,0,0,1,1,0,0,1,12,4,1
0,43,43,0,110,190,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,140,140,1,1,0,0,1,0,0,255,233,0.91,0.04,0,0,0.91,1,0.01,0,1,61,4,1
0,36,0,0,1,1,0,0,0,0,1,0,0,204,54,0.26,0.04,0.26,0,0.01,0,0,0,2,66,2,0
0,0,0,0,251,19,0,0,1,1,0.08,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,1,36,1,1
0,299,1380,1,3,3,0,0,0,0,1,0,0,255,229,0.9,0.01,0,0,0,0,0.03,0,1,25,2,0
899,55744,0,1,32,32,0.06,0.06,0.94,0.94,1,0,0,255,255,1,0,0,0,0.01,0.01,0.6,0.6,1,25,5,1
0,1008,0,0,287,287,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,105,145,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,50,2,0
8201,0,15,0,1,1,0,0,0,0,1,0,0,255,11,0.04,0.84,0,0,0,0,0.83,0,1,61,2,1
0,0,0,0,40,14,0,0,1,1,0.35,0.1,0,255,54,0.21,0.22,0,0,0,0,0.98,1,1,25,1,1
0,44,44,0,205,205,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,1008,0,0,426,426,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,871,405,1,1,2,0,0,0,0,1,0,1,255,65,0.25,0.03,0.01,0,0.24,0,0.02,0,1,55,2,0
7493,0,44,0,2,1,0,0,0,0,0.5,1,0,255,202,0.79,0.03,0,0,0.33,0.42,0.12,0.07,1,61,2,1
0,44,133,0,109,188,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,276,12,0,0,1,1,0.04,0.07,0,248,11,0.04,0.07,0,0,0,0,1,1,1,50,1,1
7775,0,44,0,1,1,0,0,0,0,1,0,0,255,115,0.45,0.49,0,0,0.35,0.77,0.47,0,1,61,2,1
0,172,0,0,2,2,0,0,0,0,1,0,0,129,58,0.15,0.05,0.15,0.03,0.01,0,0.01,0,1,20,2,0
2066,56504,0,1,8,8,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.51,0.53,1,25,5,1
0,54540,8314,1,5,8,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0.01,0.01,0.06,0.06,1,25,2,1
795,61504,1,1,40,40,0,0,1,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.55,0.55,1,25,5,1
0,53,54,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.78,0,0,0,0,0,3,50,2,0
0,33580,2920,1,2,2,0,0,0.5,0.5,1,0,0,255,254,1,0.01,0,0,0,0,0.07,0.07,1,25,5,1
0,0,0,0,199,3,0,0,1,1,0.02,0.08,0,255,3,0.01,0.07,0,0,0,0,1,1,1,20,1,1
7289,0,44,0,1,1,0,0,0,0,1,0,0,255,237,0.93,0.02,0,0,0.27,0.29,0.01,0,1,61,2,1
0,1,0,0,42,2,0,0,0,0,0.05,0.24,0,255,2,0.01,0.45,0.93,0,0,0,0.07,0,3,45,2,0
3,37960,7300,1,3,4,0,0,1,0.75,1,0,0.5,255,255,1,0,0,0,0,0,0.06,0.06,1,25,5,1
0,1032,0,0,511,511,0,0,0,0,1,0,0,45,28,0.62,0.04,0.62,0,0,0,0.02,0,2,16,2,1
0,105,146,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0.02,0,0,0,0,0,3,50,2,0
906,57964,0,1,2,2,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.01,0.01,1,25,5,1
0,0,0,0,253,10,0,0,1,1,0.04,0.07,0,255,10,0.04,0.07,0,0,0,0,1,1,1,34,1,1
0,0,0,0,270,18,1,1,0,0,0.07,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,5,4,1
1,2599,293,1,2,2,0,0,0,0,1,0,0,255,30,0.12,0.16,0,0,0,0,0.86,0,1,55,2,1
0,0,0,0,150,4,1,1,0,0,0.03,0.09,0,255,4,0.02,0.09,0,0,1,1,0,0,1,12,4,1
0,44,132,0,77,157,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,44,134,0,104,167,0,0,0,0,0.99,0.02,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,44,44,0,153,234,0,0,0,0,0.99,0.01,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,168,12,1,1,0,0,0.07,0.1,0,255,12,0.05,0.1,0,0,1,1,0,0,1,56,4,1
0,69,43,0,153,153,0,0,0,0,1,0,0,255,239,0.94,0.01,0.2,0,0,0,0,0,3,12,2,0
0,1032,0,0,510,510,0,0,0,0,1,0,0,255,233,0.91,0.01,0.91,0,0,0,0,0,2,16,2,1
901,57964,0,1,71,71,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.38,0.38,1,25,5,1
0,0,44,0,1,1,1,1,0,0,1,0,0,255,96,0.38,0.55,0,0,0.28,0.74,0.54,0,1,61,7,1
0,0,0,0,110,8,1,1,0,0,0.07,0.08,0,255,8,0.03,0.06,0,0,1,1,0,0,1,5,4,1
0,1008,0,0,20,20,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,255,1,1,1,0,0,0,0.06,0,255,1,0,0.06,0,0,1,1,0,0,1,9,4,1
0,28,0,0,28,28,0,0,0,0,1,0,0,53,28,0.53,0.08,0.53,0,0,0,0,0,3,50,2,0
