Duration	protocol_type	service	flag	src_bytes	dst_bytes	land	wrong_fragment	urgent	hot	num_failed_logins	logged_in	num_compromised	root_shell	su_attempted	num_root	num_file_creations	num_shells	num_access_files	num_outbound_cmds	is_host_login	is_guest_login	count	srv_count	serror_rate	srv_serror_rate	rerror_rate	srv_rerror_rate	same_srv_rate	diff_srv_rate	srv_diff_host_rate	dst_host_count	dst_host_srv_count	dst_host_same_srv_rate	dst_host_diff_srv_rate	dst_host_same_src_port_rate	dst_host_srv_diff_host_rate	dst_host_serror_rate	dst_host_srv_serror_rate	dst_host_rerror_rate	dst_host_srv_rerror_rate	Classification	xAttack	xprotocol_type	xservice	xflag
2	1	55	2	1243	366	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	163	115	0.71	0.02	0.01	0	0	0	0	0	normal	5	1	55	2
0	1	25	2	318	495	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
2	1	20	2	2194619	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	10	35	0.6	0.4	0.6	0.06	0	0	0	0	normal	5	1	20	2
0	1	41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	14	1	1	0	0	0.07	0.08	0	255	14	0.05	0.08	0	0	1	1	0	0	neptune	1	1	41	4
0	3	12	2	78	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	106	0	0	0	0	1	0	0	255	166	0.65	0.01	0.17	0	0	0	0	0	normal	5	3	12	2
0	3	12	2	43	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23	0	0	0	0	0.96	0.08	0	255	162	0.64	0.01	0	0	0	0	0	0	normal	5	3	12	2
0	1	55	2	1637	338	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	188	144	0.62	0.03	0.01	0.01	0.02	0.02	0	0	normal	5	1	55	2
0	1	25	2	213	900	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	1	0	0.2	130	255	1	0	0.01	0.02	0.01	0	0	0	normal	5	1	25	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	18	1	1	0	0	0.16	0.05	0	255	14	0.05	0.07	0	0	1	1	0	0	neptune	1	1	50	4
1	1	55	2	1232	333	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	228	148	0.58	0.02	0	0.01	0	0	0	0	normal	5	1	55	2
0	1	25	2	266	499	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0.67	12	255	1	0	0.08	0.04	0.08	0	0	0	normal	5	1	25	2
0	1	25	2	285	2531	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	255	1	0	0.01	0	0	0	0	0	normal	5	1	25	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	13	1	1	0	0	0.11	0.07	0	255	5	0.02	0.07	0	0	1	1	0	0	neptune	1	1	50	4
0	1	25	2	286	1425	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	221	225	1	0	0	0.01	0.01	0.01	0	0	normal	5	1	25	2
0	3	12	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	41	26	0.15	0.12	0.15	0.08	0	0	0	0	normal	5	3	12	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	15	1	1	0	0	0.13	0.04	0	255	15	0.06	0.05	0	0	1	1	0	0	neptune	1	1	50	4
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	15	1	1	0	0	0.1	0.06	0	255	6	0.02	0.06	0	0	1	1	0	0	neptune	1	1	50	4
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	3	1	1	0	0	0.01	0.06	0	255	3	0.01	0.09	0	0	1	1	0	0	neptune	1	1	50	4
0	1	25	2	223	3327	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	1	0	0.14	19	255	1	0	0.05	0.06	0	0	0	0	normal	5	1	25	2
0	1	25	2	200	1061	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	1	0	0	18	255	1	0	0.06	0.06	0	0	0	0	normal	5	1	25	2
0	1	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0.95	1	0.05	0	0.32	0.21	0	255	18	0.07	0.06	0.01	0	1	1	0	0	neptune	1	1	61	4
0	1	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	6	1	1	0	0	0.16	0.11	0	255	64	0.25	0.02	0	0	1	1	0	0	neptune	1	1	20	4
0	2	16	2	1480	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	1	0	0	255	12	0.05	0.08	0.05	0	0.57	0	0.01	0	pod	1	2	16	2
0	3	12	2	45	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	219	0	0	0	0	1	0	0.02	209	196	0.81	0.01	0.73	0.01	0	0	0.07	0	normal	5	3	12	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	11	1	1	0	0	0.06	0.05	0	255	11	0.04	0.05	0	0	1	1	0	0	neptune	1	1	50	4
0	3	50	2	28	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	98	0.01	0	0	0	0.99	0.02	0	255	98	0.38	0.01	0.38	0	0	0	0	0	teardrop	1	3	50	2
0	1	25	2	204	313	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	38	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	1	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	9	1	1	0	0	0.39	0.22	0	255	10	0.04	0.08	0	0	1	1	0	0	neptune	1	1	19	4
0	1	25	2	297	753	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	25	0	0	0	0	1	0	0.08	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	1	67	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	2	1	1	0	0	0.01	0.06	0	255	2	0.01	0.06	0	0	1	1	0	0	neptune	1	1	67	4
0	1	67	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	9	0	0	1	1	0.08	0.08	0	255	9	0.04	0.07	0	0	0	0	1	1	neptune	1	1	67	3
0	1	67	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	1	1	1	0	0	0	0.07	0	255	1	0	0.08	0	0	1	1	0	0	neptune	1	1	67	4
0	1	25	2	300	311	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	84	255	1	0	0.01	0.02	0	0	0	0	normal	5	1	25	2
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47	0	0	0	0	1	0	1	1	77	1	0	1	0.26	0	0	0	0	nmap	4	2	15	2
0	1	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	18	255	1	0	0.06	0.09	0	0	1	0.66	normal	5	1	25	1
0	1	20	2	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	5	42	1	0	1	0.12	0	0	0	0	warezclient	3	1	20	2
0	1	42	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	19	1	1	0	0	0.14	0.06	0	255	19	0.07	0.07	0	0	1	1	0	0	neptune	1	1	42	4
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	12	1	1	0	0	0.04	0.06	0	255	27	0.11	0.06	0	0	1	1	0	0	neptune	1	1	50	4
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	1	0	1	1	61	1	0	1	0.26	0	0	0	0	nmap	4	2	15	2
2	1	50	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	255	1	0	0.67	1	0	0	0	1	1	portsweep	4	1	50	5
0	3	50	2	105	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	255	252	0.99	0.01	0.01	0	0	0	0	0	normal	5	3	50	2
0	3	45	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	255	2	0.01	0.25	0.71	0	0	0	0.24	0	satan	4	3	45	2
0	1	25	2	244	263	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0.01	0.01	normal	5	1	25	2
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	1	0	1	2	158	1	0	1	0.25	0	0	0	0	nmap	4	2	15	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	10	1	1	0	0	0.08	0.07	0	255	29	0.11	0.05	0	0	1	1	0	0	neptune	1	1	50	4
0	1	55	2	771	374	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	112	172	0.88	0.04	0.01	0.01	0	0	0	0	normal	5	1	55	2
0	3	50	2	105	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0.25	0.25	0	255	237	0.93	0.01	0.01	0	0	0	0	0	normal	5	3	50	2
0	1	67	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	7	1	1	0	0	0.04	0.07	0	255	7	0.03	0.07	0	0	1	1	0	0	neptune	1	1	67	4
0	1	25	2	254	5918	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	1	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	6	0	0	1	1	0.04	0.08	0	255	6	0.02	0.07	0	0	0	0	1	1	neptune	1	1	50	1
0	1	25	2	330	13508	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	1	0	0	24	24	1	0	0.04	0	0	0	0	0	normal	5	1	25	2
0	1	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	14	1	1	0	0	0.1	0.06	0	255	17	0.07	0.07	0	0	1	1	0	0	neptune	1	1	18	4
0	1	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	3	255	1	0	0.33	0.26	0	0	1	1	normal	5	1	25	1
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	9	1	1	0	0	0.08	0.06	0	255	9	0.04	0.08	0	0	1	1	0	0	neptune	1	1	50	4
4468	1	61	2	166	23376	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	normal	5	1	61	2
0	1	25	2	322	1408	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	1	0	0	6	255	1	0	0.17	0.02	0	0	0	0	normal	5	1	25	2
0	3	50	2	28	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	34	0	0	0	0	1	0	0	237	34	0.14	0.05	0.14	0	0.02	0	0	0	teardrop	1	3	50	2
0	2	16	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	48	48	1	0	1	0	0	0	0	0	normal	5	2	16	2
0	3	12	2	45	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	169	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	3	12	2
0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	14	1	1	0	0	0.05	0.05	0	255	14	0.05	0.05	0	0	1	1	0	0	neptune	1	1	3	4
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	0	0	0	0	1	0	1	1	58	1	0	1	0.52	0	0	0	0	ipsweep	4	2	15	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	4	1	1	0	0	0.02	0.05	0	215	4	0.02	0.07	0	0	0.99	1	0	0	neptune	1	1	50	4
0	3	50	2	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	185	153	0.83	0.01	0.83	0	0	0	0	0	nmap	4	3	50	2
0	1	25	2	298	3571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	1	0	0	169	255	1	0	0.01	0.02	0.01	0	0	0	normal	5	1	25	2
0	1	48	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	5	0	0	1	1	0.02	0.06	0	255	5	0.02	0.07	0	0	0	0	1	1	neptune	1	1	48	3
0	1	25	2	252	273544	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	247	0.97	0.01	0	0	0	0	0	0	normal	5	1	25	2
0	1	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	2	0	0	1	1	0.02	0.07	0	255	22	0.09	0.07	0	0	0	0	1	1	neptune	1	1	50	1
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	4	1	1	0	0	0.02	0.07	0	27	4	0.15	0.22	0.04	0	0.48	1	0.04	0	neptune	1	1	50	4
0	1	20	2	4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	1	0	0	80	91	0.44	0.06	0.44	0.02	0	0	0	0	normal	5	1	20	2
0	1	25	2	197	18881	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	1	0	0.29	3	255	1	0	0.33	0.02	0	0	0	0	normal	5	1	25	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	18	1	1	0	0	0.06	0.04	0	140	18	0.13	0.07	0.01	0	0.99	1	0	0	neptune	1	1	50	4
0	1	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	14	0	0	1	1	0.11	0.06	0	255	14	0.05	0.07	0	0	0	0	1	1	neptune	1	1	29	1
0	1	25	2	259	1541	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	79	255	1	0	0.01	0.04	0	0	0	0	normal	5	1	25	2
0	1	55	2	1193	333	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	37	39	0.97	0.05	0.03	0.05	0	0	0.05	0.05	normal	5	1	55	2
0	3	12	2	46	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	255	235	0.92	0.01	0	0	0	0	0.02	0	normal	5	3	12	2
1	1	55	2	1016	332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	13	100	0.31	0.23	0.08	0.02	0	0	0	0	normal	5	1	55	2
0	1	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	1	0.09	0	0.9	1	0	1	0	255	1	0	1	0	0	0.09	0	0.9	1	satan	4	1	45	1
0	1	25	2	237	5250	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0.67	41	255	1	0	0.02	0.05	0	0	0	0	normal	5	1	25	2
0	1	42	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	5	1	1	0	0	0.02	0.05	0	255	5	0.02	0.05	0	0	1	1	0	0	neptune	1	1	42	4
0	1	67	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	1	1	1	0	0	0	0.05	0	255	1	0	0.05	0	0	1	1	0	0	neptune	1	1	67	4
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	15	1	1	0	0	0.33	0.09	0	255	15	0.06	0.05	0	0	1	1	0	0	neptune	1	1	50	4
0	1	25	2	219	6721	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	45	255	1	0	0.02	0.07	0	0	0	0	normal	5	1	25	2
0	1	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	12	1	1	0	0	0.05	0.06	0	255	9	0.04	0.07	0	0	1	1	0	0	neptune	1	1	9	4
0	1	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	4	1	1	0	0	0.02	0.06	0	255	17	0.07	0.06	0	0	1	1	0	0	neptune	1	1	14	4
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	1	2	226	1	0	1	0.5	0	0	0	0	ipsweep	4	2	15	2
0	1	67	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	8	0	0	1	1	0.07	0.07	0	255	8	0.03	0.06	0	0	0	0	1	1	neptune	1	1	67	3
0	3	12	2	45	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	0	0	0	0	1	0	0	255	254	1	0.01	0.01	0	0	0	0	0	normal	5	3	12	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	19	1	1	0	0	0.17	0.08	0	255	19	0.07	0.08	0	0	1	1	0	0	neptune	1	1	50	4
0	1	42	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	5	1	1	0	0	0.05	0.07	0	205	5	0.02	0.07	0	0	1	1	0	0	neptune	1	1	42	4
0	3	12	2	43	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	1	0	0.4	255	252	0.99	0.01	0	0	0	0	0	0	normal	5	3	12	2
0	1	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	1	1	1	0	0	0.01	0.09	0	255	1	0	0.07	0	0	1	1	0	0	neptune	1	1	8	4
0	1	25	2	276	71903	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	24	255	1	0	0.04	0.02	0.04	0	0	0	normal	5	1	25	2
0	3	45	2	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	3	0.01	0.68	0.98	0	0	0	0	0	normal	5	3	45	2
0	1	25	2	172	15119	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	159	255	1	0	0.01	0.02	0	0	0.02	0.01	normal	5	1	25	2
0	3	12	2	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	206	0	0	0	0	1	0	0.01	255	236	0.93	0.01	0	0	0	0	0	0	normal	5	3	12	2
0	1	25	2	237	3891	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	1	25	2	200	267	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	1	0	0	170	255	1	0	0.01	0.01	0	0	0	0	normal	5	1	25	2
0	1	25	2	360	1738	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	1	25	2	347	807	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	1	25	2	231	1225	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	176	255	1	0	0.01	0.01	0.01	0	0	0	normal	5	1	25	2
0	1	25	2	224	4114	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	208	255	1	0	0	0.01	0	0	0.04	0.04	normal	5	1	25	2
0	1	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	13	1	1	0	0	0.13	0.06	0	255	2	0.01	0.07	0	0	1	1	0	0	neptune	1	1	12	4
0	1	61	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	7	1	1	0	0	0.07	0.06	0	255	7	0.03	0.06	0	0	1	1	0	0	neptune	1	1	61	4
0	1	25	2	201	2435	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	3	12	2	43	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	265	0	0	0	0	1	0.01	0	255	254	1	0.01	0	0	0	0	0	0	normal	5	3	12	2
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	1	0	1	1	15	1	0	1	0.53	0	0	0	0	ipsweep	4	2	15	2
0	1	39	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	3	1	1	0	0	0.01	0.07	0	255	3	0.01	0.07	0	0	1	1	0	0	neptune	1	1	39	4
0	1	25	2	226	3709	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	25	0	0	0	0	1	0	0.08	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
27	1	20	2	704	2070	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	100	31	0.31	0.07	0.01	0	0	0	0	0	normal	5	1	20	2
0	1	25	2	186	14609	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	30	0	0	0	0	1	0	0.1	205	255	1	0	0	0.02	0	0	0	0	normal	5	1	25	2
0	1	46	2	44	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0.4	0	0.2	1	0	165	1	0.01	0.1	0.01	0	0.01	0	0.02	0	satan	4	1	46	2
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	1	0	1	2	190	1	0	1	0.25	0	0	0	0	nmap	4	2	15	2
0	1	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	8	0	0	1	1	0.03	0.07	0	255	8	0.03	0.07	0	0	0	0	1	1	neptune	1	1	67	1
0	1	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	16	1	1	0	0	0.07	0.06	0	255	16	0.06	0.06	0	0	1	1	0	0	neptune	1	1	30	4
0	2	15	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	19	125	1	0	1	0.43	0	0	0	0	normal	5	2	15	2
0	1	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	68	1	0.01	1	0.01	0	0	0	0.91	1	ipsweep	4	1	34	1
0	1	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	13	0	0	1	1	0.16	0.06	0	255	13	0.05	0.08	0	0	0	0	1	1	neptune	1	1	50	1
2	1	20	2	1231	2451	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	210	38	0.18	0.02	0	0	0	0	0.01	0	warezclient	3	1	20	2
0	1	25	2	285	263	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	27	0	0	0	0	1	0	0.11	255	255	1	0	0	0	0	0	0	0	normal	5	1	25	2
0	1	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	19	1	1	0	0	0.14	0.05	0	255	19	0.07	0.05	0	0	1	1	0	0	neptune	1	1	17	4
0	2	16	2	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	52	0	0	0	0	1	0	0	255	255	1	0	1	0	0	0	0	0	smurf	1	2	16	2
0	1	42	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	13	1	1	0	0	0.13	0.06	0	255	13	0.05	0.05	0	0	1	1	0	0	neptune	1	1	42	4
0	1	25	2	272	4841	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	0	0.6	193	255	1	0	0.01	0.03	0	0	0	0	normal	5	1	25	2
0	1	25	2	201	1148	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	1	0	0	15	69	1	0	0.07	0.06	0	0	0	0	normal	5	1	25	2
0	1	25	2	286	1476	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	1	0	0.21	12	255	1	0	0.08	0.05	0	0	0	0	normal	5	1	25	2
0	1	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	10	1	1	0	0	0.08	0.05	0	255	29	0.11	0.05	0	0	1	1	0	0	neptune	1	1	50	4
0	1	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	7	0	0	1	1	0.03	0.07	0	255	7	0.03	0.08	0	0	0	0	1	1	neptune	1	1	50	1
0	1	25	2	370	274	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	1	0	0	243	255	1	0	0	0.02	0	0	0	0	normal	5	1	25	2
0	2	15	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42	0	0	0	0	1	0	1	3	223	1	0	1	0.25	0	0	0	0	nmap	4	2	15	2
0	1	19	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	146	12	0.05	0.01	0.01	0.17	0	0	0	0	normal	5	1	19	2
0	3	12	2	43	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	40	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	3	12	2
0	3	50	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	255	2	0.01	0.55	0.5	0	0.05	0	0.45	0	satan	4	3	50	2
0	1	55	2	888	328	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	95	203	0.79	0.04	0.01	0.01	0	0	0	0	normal	5	1	55	2
0	1	25	2	268	656	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0	0	1	0	0.08	1	255	1	0	1	0.08	0	0	0	0	normal	5	1	25	2
0	1	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	11	1	1	0	0	0.15	0.08	0	255	11	0.04	0.05	0	0	1	1	0	0	neptune	1	1	37	4
0	3	12	2	46	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	254	0	0	0	0	1	0	0	255	234	0.92	0.01	0	0	0	0	0	0	normal	5	3	12	2
