Duration	protocol_type	service	flag	src_bytes	dst_bytes	land	wrong_fragment	urgent	hot	num_failed_logins	logged_in	num_compromised	root_shell	su_attempted	num_root	num_file_creations	num_shells	num_access_files	num_outbound_cmds	is_host_login	is_guest_login	count	srv_count	serror_rate	srv_serror_rate	rerror_rate	srv_rerror_rate	same_srv_rate	diff_srv_rate	srv_diff_host_rate	dst_host_count	dst_host_srv_count	dst_host_same_srv_rate	dst_host_diff_srv_rate	dst_host_same_src_port_rate	dst_host_srv_diff_host_rate	dst_host_serror_rate	dst_host_srv_serror_rate	dst_host_rerror_rate	dst_host_srv_rerror_rate	Classification	xAttack	xprotocol_type	xservice	xflag
4497	1	49	5	831	6385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0.5	1	0.5	1	0	31	7	0.23	0.06	0.03	0	0	0	0.23	1	normal	5	1	49	5
0	1	2	2	6601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	1	0	0	208	57	0.27	0.02	0.27	0	0	0	0	0	normal	5	1	2	2
0	1	4	7	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	255	140	0.55	0.02	0	0	0.53	0.47	0.01	0.01	processtable	6	1	4	7
0	2	12	2	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	511	0	0	0	0	1	0	0	85	84	0.99	0.02	0.99	0	0	0	0	0	smurf	1	2	12	2
0	1	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0.8	1	0.2	0.8	1	177	50	0.18	0.03	0.01	0.04	0	0	0.88	1	mscan	6	1	26	1
0	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	0	0	0	0	0.01	1	0	255	1	0	0.68	0.97	0	0	0	0.03	0	satan	4	3	1	2
0	1	4	2	122	174	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	88	0.35	0.02	0	0	0	0	0.01	0.03	guess_passwd	3	1	4	2
0	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	3	0	0	0	0	0.05	0.67	0	255	3	0.01	0.73	0.97	0	0	0	0.03	0	normal	5	3	1	2
0	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	1	0	0	0	0	0.01	1	0	255	1	0	0.73	0.96	0	0	0	0.04	0	satan	4	3	1	2
0	1	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	19	0	0	1	1	0.08	0.06	0	255	19	0.07	0.06	0	0	0	0	1	1	neptune	1	1	19	1
0	1	4	7	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	255	54	0.21	0.7	0	0	0.11	0.54	0.68	0	processtable	6	1	4	7
4	1	9	2	28	93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0.5	1	0	255	246	0.96	0.02	0	0	0	0	0	0	guess_passwd	3	1	9	2
0	1	7	2	26	157	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	240	120	0.5	0.03	0	0	0	0	0	0	guess_passwd	3	1	7	2
1	1	9	2	35	130	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	220	6	0.02	0.03	0	0.33	0	0	0	0	normal	5	1	9	2
0	3	14	2	44	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	150	0	0	0	0	0.99	0.03	0.01	255	236	0.93	0.01	0	0	0	0	0	0	normal	5	3	14	2
9	1	4	2	118	2380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	32	14	0.44	0.09	0.03	0	0	0	0.12	0.29	guess_passwd	3	1	4	2
0	1	2	2	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	8	1	0.12	0.25	0.12	0	0	0	0.25	0	normal	5	1	2	2
282	1	7	2	166	601	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	214	70	0.33	0.03	0	0	0	0	0	0	warezmaster	3	1	7	2
0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	68	1	0.01	1	1	0	1	1	0	0	nmap	4	1	1	6
0	1	2	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	8	1	0	1	0.38	0	0	0	0	warezmaster	3	1	2	2
0	1	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	1	0.06	0	0.94	1	0	1	0	255	1	0	1	0	0	0.06	0	0.94	1	saint	6	1	18	1
7666	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	159	0.62	0.03	0	0	0.33	0.53	0.11	0.08	processtable	6	1	4	2
0	3	1	2	105	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	204	202	0.99	0.01	0	0	0	0	0	0	snmpgetattack	6	3	1	2
0	1	4	7	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	255	89	0.35	0.03	0	0	0.04	0.11	0.11	0.15	processtable	6	1	4	7
0	2	3	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	0	0	0	0	1	0	1	1	25	1	0	1	0.52	0	0	0	0	ipsweep	4	2	3	2
1	1	6	2	2599	293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	255	71	0.28	0.14	0	0	0	0	0.71	0	mailbomb	6	1	6	2
0	1	5	2	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	1	0	0.25	255	254	1	0.01	0	0	0	0	0.03	0.03	back	1	1	5	2
75	1	4	2	112	17216	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	119	1	0.01	0.06	0.01	0	0	0	0	0	normal	5	1	4	2
283	1	7	2	154	591	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	14	12	0.86	0.14	0.07	0	0	0	0	0	warezmaster	3	1	7	2
0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0.4	1	0.4	0.25	1	0.8	90	88	0.32	0.06	0.01	0.02	0	0.11	0.89	0.59	mscan	6	1	4	1
0	3	1	2	105	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0.33	0.67	0	255	252	0.99	0.01	0	0	0	0	0	0	snmpgetattack	6	3	1	2
0	3	1	2	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	511	0	0	0	0	1	0	0	255	255	1	0	0.87	0	0	0	0	0	normal	5	3	1	2
0	1	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	1	0.04	0	0.96	1	0	1	0	255	1	0	1	0	0	0.07	0	0.93	1	satan	4	1	18	1
282	1	7	2	159	597	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	221	12	0.05	0.68	0	0	0	0	0.69	0.08	warezmaster	3	1	7	2
0	3	1	2	28	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	29	0	0	0	0	1	0	0	49	29	0.59	0.06	0.59	0	0	0	0	0	normal	5	3	1	2
0	1	9	2	30	217	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	8	0.03	0.02	0	0	0	0	0	0	guess_passwd	3	1	9	2
0	3	1	2	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	255	1	0	0.01	0	0	0	0	0	snmpguess	6	3	1	2
6	1	9	2	30	93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	251	0.98	0.01	0	0	0	0	0	0	guess_passwd	3	1	9	2
282	1	7	2	162	599	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	30	24	0.8	0.1	0.03	0	0	0	0	0	warezmaster	3	1	7	2
0	1	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0.8	1	0.2	0.8	0	95	42	0.17	0.05	0.01	0.05	0	0	0.88	1	mscan	6	1	26	1
282	1	7	2	162	599	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	255	14	0.05	0.02	0	0	0.18	0	0.21	0	warezmaster	3	1	7	2
0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	1	0.07	0	0.92	1	0	1	0	255	1	0	1	0	0	0.1	0	0.9	1	satan	4	1	1	1
0	1	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	1	1	0.33	1	1	85	48	0.14	0.06	0.01	0.04	0.02	0	0.88	1	mscan	6	1	26	1
0	1	39	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	3	0	0	1	1	0.03	0.08	0	255	3	0.01	0.07	0	0	0	0	1	1	neptune	1	1	39	3
0	2	12	2	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	510	0	0	0	0	1	0	0	255	197	0.77	0.01	0.77	0	0	0	0	0	smurf	1	2	12	2
0	1	2	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	5	21	1	0	1	0.14	0	0	0	0	warezmaster	3	1	2	2
7382	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	211	0.83	0.18	0	0	0.5	0.6	0.17	0.01	processtable	6	1	4	2
282	1	7	2	162	597	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	255	102	0.4	0.03	0	0	0	0	0	0	warezmaster	3	1	7	2
0	1	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	1	0.07	0	0.93	1	0	1	0	255	1	0	1	0	0	0.05	0	0.95	1	satan	4	1	18	1
4	1	9	2	28	93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	195	0.76	0.02	0.01	0	0	0	0.07	0	guess_passwd	3	1	9	2
0	1	40	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	1	0.09	1	0.88	0	0.01	1	0	255	1	0	0.21	0	0	0.07	1	0.85	0	satan	4	1	40	4
0	1	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	1	0.17	0	0.83	1	0	1	0	255	1	0	0.91	0	0	0.19	0	0.81	1	satan	4	1	18	1
0	3	14	2	44	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	255	231	0.91	0.01	0	0	0	0	0.06	0	normal	5	3	14	2
0	3	14	2	45	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	218	0	0	0	0	1	0	0.01	255	255	1	0	0	0	0	0	0	0	normal	5	3	14	2
7955	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	111	0.44	0.02	0	0	0.54	0.34	0.01	0.01	processtable	6	1	4	2
0	1	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	15	0	0	1	1	0.08	0.06	0	255	15	0.06	0.07	0	0	0	0	1	1	neptune	1	1	16	1
0	3	14	2	75	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	279	0	0	0	0	1	0	0	206	183	0.89	0.01	0.53	0	0	0	0	0	normal	5	3	14	2
0	3	1	2	54	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	510	0	0	0	0	1	0	0	255	255	1	0	0.87	0	0	0	0	0	normal	5	3	1	2
0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	1	1	1	0	0	0.01	0.08	0	255	1	0	0.09	0	0	1	1	0	0	neptune	1	1	6	4
0	1	2	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	255	4	0.02	0.02	0.02	0	0.87	0	0.01	0	normal	5	1	2	2
0	2	12	2	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	458	0	0	0	0	1	0	0	255	254	1	0.01	1	0	0	0	0	0	smurf	1	2	12	2
0	1	27	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	1	1	1	0	0	0.01	0.09	0	255	1	0	0.08	0	0	1	1	0	0	neptune	1	1	27	4
0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	18	0	0	1	1	0.07	0.06	0	255	18	0.07	0.06	0	0	0	0	1	1	neptune	1	1	4	3
799	1	5	5	74024	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	1	1	1	0	0	239	236	0.99	0.01	0	0	0	0	0.06	0.06	apache2	6	1	5	5
0	2	12	2	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	213	0	0	0	0	1	0	0	255	255	1	0	1	0	0	0	0	0	smurf	1	2	12	2
6	1	4	2	154	300	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	1	0	0.02	0	0	0	0	0	0	sendmail	6	1	4	2
0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	0.05	1	0.95	0.5	1	1	227	9	0.03	0.03	0	0.22	0	0	0.1	1	mscan	6	1	9	1
0	1	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	17	0	0	1	1	0.06	0.06	0	255	17	0.07	0.06	0	0	0	0	1	1	neptune	1	1	21	1
0	3	1	2	105	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	9	9	1	0	0.11	0	0	0	0	0	snmpgetattack	6	3	1	2
0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	1	0	0	1	1	0	0.07	0	255	1	0	0.08	0	0	0	0	1	1	neptune	1	1	4	3
0	3	18	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	1	0	0	0	0	0.01	1	0	255	1	0	1	1	0	0	0	0	0	satan	4	3	18	2
805	1	5	5	34144	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	54	54	0.04	0.04	0.96	0.96	1	0	0	255	253	0.99	0.01	0	0	0.01	0.01	0.27	0.28	apache2	6	1	5	5
0	2	3	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	53	0	0	0	0	1	0	1	4	232	1	0	1	0.25	0	0	0	0	saint	6	2	3	2
0	2	12	2	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	511	0	0	0	0	1	0	0	223	206	0.92	0.01	0.92	0	0	0	0	0	smurf	1	2	12	2
282	1	7	2	161	597	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	255	105	0.41	0.03	0	0	0	0	0	0	warezmaster	3	1	7	2
0	3	1	2	54	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	511	0	0	0	0	1	0	0	255	255	1	0	0.78	0	0	0	0	0	normal	5	3	1	2
0	1	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	2	1	1	0	0	0.01	0.1	0	255	2	0.01	0.08	0	0	1	1	0	0	neptune	1	1	11	4
0	1	4	7	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	255	83	0.33	0.03	0	0	0.02	0.05	0.11	0.16	processtable	6	1	4	7
0	1	5	2	234	1075	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	1	0	0	255	227	0.89	0.01	0	0	0	0	0.03	0	normal	5	1	5	2
7262	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	229	0.9	0.11	0	0	0.5	0.55	0.11	0.01	processtable	6	1	4	2
0	1	6	2	0	83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	169	190	0.81	0.02	0.01	0.01	0	0	0	0.02	normal	5	1	6	2
0	3	1	2	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	509	0	0	0	0	1	0	0	255	255	1	0	0.83	0	0	0	0	0	normal	5	3	1	2
0	2	12	2	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	277	0	0	0	0	1	0	0	255	255	1	0	1	0	0	0	0	0	smurf	1	2	12	2
4	1	9	2	26	93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	245	226	0.92	0.01	0	0	0	0	0.04	0	guess_passwd	3	1	9	2
283	1	7	2	158	595	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	255	93	0.36	0.03	0	0	0.02	0	0.01	0	warezmaster	3	1	7	2
0	3	1	2	54	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	373	0	0	0	0	1	0	0	255	255	1	0	1	0	0	0	0	0	normal	5	3	1	2
0	1	2	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	116	17	0.08	0.02	0.08	0.12	0	0	0	0	warezmaster	3	1	2	2
0	3	1	2	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	255	253	0.99	0.01	0.01	0	0	0	0	0	snmpguess	6	3	1	2
0	1	4	2	122	174	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	62	0.24	0.02	0	0	0	0	0.01	0.05	guess_passwd	3	1	4	2
905	1	5	5	62344	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	52	52	0.02	0.02	0.96	0.96	1	0	0	255	255	1	0	0	0	0	0	0.2	0.2	apache2	6	1	5	5
1	1	4	3	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0.17	1	0.5	1	0	0.67	255	73	0.29	0.03	0	0	0	0	0.75	0.7	mscan	6	1	4	3
0	1	5	2	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	1	0	0	255	231	0.91	0.01	0	0	0	0	0.02	0.02	back	1	1	5	2
0	3	18	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	1	0	0	0	0	0.01	1	0	255	1	0	0.58	0.99	0	0	0	0	0	satan	4	3	18	2
0	3	1	2	105	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	3	1	2
0	3	18	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	1	0	0	0	0	0	0.98	0	255	1	0	0.96	1	0	0	0	0	0	satan	4	3	18	2
0	1	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1	1	0.25	1	1	236	52	0.2	0.02	0	0.04	0	0	0.89	1	mscan	6	1	26	1
0	3	1	2	105	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	255	255	1	0	0.02	0	0	0	0	0	normal	5	3	1	2
7222	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	228	0.89	0.11	0	0	0.49	0.55	0.11	0.01	processtable	6	1	4	2
282	1	7	2	160	597	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	255	5	0.02	0.25	0	0	0	0	0.24	0	warezmaster	3	1	7	2
0	1	5	2	244	1752	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0.25	0.25	0	0	1	0	0	255	255	1	0	0	0	0	0	0	0	normal	5	1	5	2
0	2	12	2	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	511	0	0	0	0	1	0	0	247	124	0.5	0.02	0.5	0	0	0	0.45	0	smurf	1	2	12	2
1	1	6	2	2599	293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0.33	0	0.67	0.67	0	255	246	0.96	0.04	0	0	0	0	0.03	0	mailbomb	6	1	6	2
282	1	7	2	164	601	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	255	108	0.42	0.03	0.01	0	0	0	0	0	warezmaster	3	1	7	2
0	3	18	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	1	0	0	0	0	0.01	1	0	255	1	0	1	1	0	0	0	0	0	satan	4	3	18	2
0	1	5	2	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	3	28	0	0	0	0	1	0	0.07	255	255	1	0	0	0	0	0	0.05	0.05	back	1	1	5	2
7232	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	250	0.98	0.02	0	0	0.27	0.28	0.01	0	processtable	6	1	4	2
0	2	3	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	118	1	0	1	1	0	0	0	0	ipsweep	4	2	3	2
4	1	9	2	32	93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	220	201	0.91	0.01	0	0	0	0	0.05	0	guess_passwd	3	1	9	2
0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	1	1	0	0	0.17	0.08	0	255	8	0.03	0.07	0.01	0	0.83	0.5	0.02	0	neptune	1	1	2	4
7360	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	231	0.91	0.02	0	0	0.33	0.37	0.1	0.05	processtable	6	1	4	2
0	3	1	2	53	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	144	0	0	0	0	1	0	0	255	255	1	0	0.75	0	0	0	0	0	normal	5	3	1	2
0	2	12	2	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	122	0	0	0	0	1	0	0	255	255	1	0	1	0	0	0	0	0	smurf	1	2	12	2
0	2	12	2	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	494	0	0	0	0	1	0	0	255	255	1	0	1	0	0	0	0	0	smurf	1	2	12	2
1	1	6	2	2599	293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	255	246	0.96	0.04	0	0	0	0	0.03	0	mailbomb	6	1	6	2
0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0.14	1	0.77	1	0	0.91	255	22	0.09	0.03	0	0	0	0	0.24	0.82	mscan	6	1	4	1
0	1	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	1	0.16	0	0.84	1	0	1	0	255	1	0	0.21	0	0	0.02	0	0.2	1	satan	4	1	18	1
0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	47	1	0.02	1	1	0	1	1	0	0	nmap	4	1	1	6
0	1	7	2	26	157	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	51	25	0.49	0.08	0.02	0	0	0	0	0	guess_passwd	3	1	7	2
0	1	5	2	337	286	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	255	224	0.88	0.02	0	0	0	0	0.03	0	normal	5	1	5	2
0	1	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	7	0	0	1	1	0.03	0.06	0	255	7	0.03	0.06	0	0	0	0	1	1	neptune	1	1	27	1
22	1	5	2	211	1247	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	1	0	0	5	255	1	0	0.2	0.02	0	0	0	0	normal	5	1	5	2
0	1	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	12	1	1	0	0	0.1	0.06	0	255	12	0.05	0.05	0	0	1	1	0	0	neptune	1	1	23	4
0	3	1	2	105	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	255	253	0.99	0.01	0.01	0	0	0	0	0	normal	5	3	1	2
0	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0.5	1	0.25	0.75	1	255	33	0.13	0.16	0	0	0	0	0.27	1	mscan	6	1	13	1
0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	59	1	1	0	0	1	0	0	71	59	0.83	0.03	0.01	0	0.83	1	0	0	neptune	1	1	4	4
0	1	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	5	0	0	1	1	0.02	0.06	0	255	5	0.02	0.06	0	0	0	0	1	1	neptune	1	1	37	1
1	1	6	2	14241	922	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	1	0	0.02	0	0	0	0	0.06	0	normal	5	1	6	2
0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	8	0	0	1	1	0.03	0.07	0	255	8	0.03	0.07	0	0	0	0	1	1	neptune	1	1	2	1
2	1	4	2	24	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0.08	0.75	0.38	0.5	0.75	0.62	34	85	0.32	0.15	0.03	0.02	0	0.01	0.85	0.69	mscan	6	1	4	2
7334	1	4	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	223	0.87	0.13	0	0	0.5	0.57	0.13	0.01	processtable	6	1	4	2
0	1	4	2	124	174	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	255	92	0.36	0.02	0	0	0	0	0.01	0.03	guess_passwd	3	1	4	2
0	1	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	6	1	1	0	0	0.05	0.07	0	255	6	0.02	0.06	0	0	1	1	0	0	neptune	1	1	19	4
0	1	9	3	0	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0.75	1	0.25	0.75	1	255	48	0.19	0.02	0	0	0.01	0	0.67	1	mscan	6	1	9	3
280	1	2	2	283618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	4	4	1	0	1	0	0	0	0	0	warezmaster	3	1	2	2
